date,price,market_cap,mvrv,btc_price,fear_greed
2017-09-28,302.473999707773,28694156150.07576,1.65683076,4187.76979631794,
2017-09-29,291.483834891876,27655904875.746468,1.59895372,4155.01011981298,
2017-09-30,301.653574810053,28625311071.985806,1.65072162,4334.54461250731,
2017-10-01,302.921215371128,28750187384.789783,1.64883986,4382.08689801286,
2017-10-02,296.383131209819,28134131413.449333,1.6174612,4386.8757150789,
2017-10-03,291.627101987142,27687092382.043816,1.59789726,4306.56464202221,
2017-10-04,292.153131209819,27741508953.558334,1.59978836,4216.68482144944,
2017-10-05,295.104265926359,28026302383.290363,1.61459442,4319.42091583869,
2017-10-06,307.36563383986,29195392772.162327,1.67535089,4365.91571040327,
2017-10-07,311.539527761543,29596531540.89498,1.69435018,4438.85593308007,
2017-10-08,308.811207773232,29342032506.993103,1.678259,4600.73979661017,
2017-10-09,296.16992226768,28145411401.07792,1.61205026,4777.53465692577,
2017-10-10,297.805755406195,28305478079.445847,1.62193259,4741.07791496201,
2017-10-11,302.037225599065,28712347225.216454,1.64255276,4814.96711805962,
2017-10-12,302.722357977791,28782136841.139885,1.64405125,5393.66898275862,
2017-10-13,336.118935417884,31962593123.472828,1.80771345,5614.07751461134,
2017-10-14,339.239905902981,32264573582.055447,1.79912966,5785.73831502046,
2017-10-15,335.292906779661,31894403574.991875,1.7710949,5689.86505961426,
2017-10-16,334.387035067212,31813641368.23884,1.75759431,5756.14881180596,
2017-10-17,315.673910286382,30039630634.01316,1.63779113,5590.41632437171,
2017-10-18,313.292919637639,29819439601.58979,1.62658205,5583.8704257744,
2017-10-19,308.361189362946,29356331882.98668,1.60203704,5708.31299094097,
2017-10-20,304.104843950906,28957350359.787483,1.57973933,6000.88313033314,
2017-10-21,299.96448918761,28569141397.47952,1.56047294,6030.20789275278,
2017-10-22,294.862483343074,28089227344.824425,1.53613736,5996.59813880772,
2017-10-23,285.272274400935,27181483923.5386,1.49257282,5888.25001665693,
2017-10-24,297.201345119813,28324218179.210224,1.55197648,5517.77535330216,
2017-10-25,297.963974576271,28402923453.61461,1.55676744,5736.01780157802,
2017-10-26,296.136726183518,28234724769.891937,1.54556,5900.31772910579,
2017-10-27,297.075979836353,28330358726.265774,1.55141274,5771.94504617183,
2017-10-28,295.060524254822,28144188634.900047,1.54143478,5762.38857685564,
2017-10-29,304.336856808884,29035182034.305447,1.58486545,6174.72884482758,
2017-10-30,306.156846873174,29214971055.24277,1.59139506,6119.25638398597,
2017-10-31,304.758790181181,29087850155.749096,1.58262116,6428.51463705435,
2017-11-01,290.520131209819,27734711857.03428,1.51069495,6726.41183459965,
2017-11-02,284.507127410871,27166450732.94828,1.48432266,7043.77793892461,
2017-11-03,305.85942402104,29211508197.45601,1.58976988,7198.63211075394,
2017-11-04,300.036860023378,28661473771.69433,1.55999076,7420.498078609,
2017-11-05,296.308627410871,28311429785.405457,1.53976049,7371.13902980713,
2017-11-06,297.987309468147,28477854659.15422,1.54656164,6985.26384395091,
2017-11-07,292.059068381064,27917270345.219067,1.51792884,7118.20254383402,
2017-11-08,309.827165692577,29621958339.316196,1.59804852,7451.21278667446,
2017-11-09,319.44557685564,30548043566.454742,1.63597976,7117.73804967855,
2017-11-10,299.664234365868,28662538195.048485,1.54156784,6620.56733635301,
2017-11-11,316.147826125073,30245630393.680004,1.61904806,6346.72144915254,
2017-11-12,307.17681823495,29393589265.652927,1.57453306,5829.09782758621,
2017-11-13,315.537040327294,30200018191.29643,1.60950976,6519.44517212157,
2017-11-14,334.214478959673,31994334336.379917,1.68518178,6592.37439713618,
2017-11-15,330.784093804793,31672723312.250416,1.66669538,7257.37321215664,
2017-11-16,329.662060490941,31571954356.540585,1.65611584,7833.7044333723,
2017-11-17,332.276588836937,31829116325.976395,1.66491802,7729.03327001753,
2017-11-18,347.42983635301,33287725418.522587,1.73328736,7796.15424108708,
2017-11-19,355.932445353594,34109641088.05767,1.76816175,8018.32068848626,
2017-11-20,369.559533606078,35423091358.89933,1.80501036,8269.87425745178,
2017-11-21,361.197126534191,34628902565.12688,1.75923112,8091.99808357686,
2017-11-22,380.819107247224,36517920365.45161,1.82212804,8249.59733021625,
2017-11-23,414.980221215664,39802178707.0648,1.95583038,8071.66982144945,
2017-11-24,473.450565458796,45419935972.75303,2.17756169,8232.42233313851,
2017-11-25,466.802904734074,44791681309.27971,2.12974302,8760.1654421391,
2017-11-26,472.277975452952,45326655217.81698,2.13696078,9319.90331472823,
2017-11-27,477.648246639392,45851747219.63138,2.09625186,9730.72857948568,
2017-11-28,467.924269725307,44927799380.98896,2.04264696,9932.19418001169,
2017-11-29,429.046690531853,41203727700.743416,1.87395745,9800.02755172414,
2017-11-30,438.558600233781,42126162688.09392,1.90778133,9996.71497194623,
2017-12-01,461.586232320281,44347555506.32283,1.99298331,10808.9583325541,
2017-12-02,459.85709585038,44190717753.02021,1.97723084,10934.8599856809,
2017-12-03,464.386072764465,44635381179.20976,1.98359943,11213.9426554646,
2017-12-04,466.900428404442,44886590487.81576,1.94802245,11562.1285669199,
2017-12-05,458.076665400351,44047749976.98193,1.90565422,11736.7540672122,
2017-12-06,434.233698714202,41764020208.35819,1.80518033,13992.1323372297,
2017-12-07,431.749817066043,41534151174.54311,1.77801614,17032.2933763881,
2017-12-08,462.933985680888,44543513237.648224,1.89159646,16298.4873386908,
2017-12-09,483.060178842782,46489990442.97075,1.95723313,15050.0219541204,
2017-12-10,444.877736995909,42824362285.86331,1.81033419,15474.9995432496,
2017-12-11,506.33839333723,48750918259.64123,2.02125099,16873.4977849211,
2017-12-12,683.905956165985,65861421413.9637,2.5615938,17433.9307381648,
2017-12-13,701.59801899474,67579658806.327255,2.51660691,16515.15257218,
2017-12-14,698.089197545295,67256192072.444374,2.38217166,16602.8928033314,
2017-12-15,689.464290181181,66439601776.03288,2.33338023,17702.0021721216,
2017-12-16,697.827856516657,67259772658.91935,2.30404731,19640.5138834015,
2017-12-17,729.331224722384,70311047969.2294,2.37258056,19250.467650789,
2017-12-18,787.728504091175,75957024429.7551,2.45215768,18982.0250242548,
2017-12-19,823.847225599065,79456783164.66869,2.48520871,17653.3260894214,
2017-12-20,797.287250730567,76911628520.8683,2.37841653,16453.6272603741,
2017-12-21,793.748969023963,76586506581.55017,2.33506681,15633.8336504968,
2017-12-22,682.334545879603,65850492640.27307,2.02876516,14305.7183436587,
2017-12-23,725.150860023378,69997702538.32256,2.12888138,14910.8581049094,
2017-12-24,688.890793687902,66511698962.28116,2.02579537,14026.3468661601,
2017-12-25,737.894633255406,71258057007.85484,2.14286317,14080.9422600818,
2017-12-26,750.003065166569,72442649086.88573,2.15946117,15727.1454792519,
2017-12-27,740.721733489188,71561376410.96724,2.12614565,15389.0005739334,
2017-12-28,716.352512273524,69221695769.87923,2.05381522,14289.4522095266,
2017-12-29,747.100341320865,72208168789.44377,2.11193683,14571.7460821157,
2017-12-30,713.782832554062,69002656933.76624,2.0196486,12948.7158828171,
2017-12-31,742.255464932788,71770339636.17007,2.08315971,13921.4806414378,
2018-01-01,756.071765634132,73121861826.98927,2.10992367,13464.6536116306,
2018-01-02,863.918307714787,83569772289.4349,2.33353986,14754.322204851,
2018-01-03,943.648126241964,91301748705.74968,2.47650782,15010.2861595558,
2018-01-04,952.354543541789,92164094016.70717,2.42999826,15070.3007986558,
2018-01-05,958.55284628872,92783985183.98688,2.37822836,16997.2274079486,
2018-01-06,1006.15747457627,97412995908.4398,2.41483049,17103.589279661,
2018-01-07,1102.88953652835,106801648714.76363,2.55957535,16231.6949994155,
2018-01-08,1134.69905990649,109905398957.3134,2.50487897,14937.4150894214,
2018-01-09,1288.40687521917,124820043877.9435,2.70068497,14378.5862174167,
2018-01-10,1231.76729456458,119358805137.94984,2.5234669,14669.0882656341,
2018-01-11,1128.56387580362,109382082703.87912,2.31265001,13186.7549427236,
2018-01-12,1257.23113442431,121879001678.60324,2.47329286,13789.4436639392,
2018-01-13,1380.14454091175,133823062253.42831,2.60892949,14231.2250645821,
2018-01-14,1361.91507568673,132084112657.90396,2.5208012,13681.0654611338,
2018-01-15,1281.72139830508,124332765651.12791,2.35466429,13591.6961966686,
2018-01-16,1061.18708854471,102962107013.10744,2.00257414,11431.0401052016,
2018-01-17,1012.62289070719,98271252403.03156,1.93504998,11159.6085905903,
2018-01-18,1018.76687463472,98888437696.49123,1.94857816,11246.0397302747,
2018-01-19,1029.93438457043,99993688613.46,1.96457989,11440.2555616598,
2018-01-20,1151.94553243717,111863353588.58469,2.16293499,12768.4045856224,
2018-01-21,1039.42323290473,100957589918.04839,1.96895811,11422.3942589129,
2018-01-22,992.037435710111,96375480740.64041,1.88740313,10737.3505774401,
2018-01-23,985.212768264173,95732656223.04608,1.90039739,10849.3918793103,
2018-01-24,1047.12019959088,101769716811.54556,1.98678561,11225.8961747516,
2018-01-25,1043.62177206312,101450929013.6253,1.9653537,11130.4649473992,
2018-01-26,1040.46817066043,101165592665.33366,1.95103595,11035.5546098773,
2018-01-27,1092.768235827,106273089529.03502,2.0339235,11320.9701852718,
2018-01-28,1214.83129924021,118168857391.73071,2.20203835,11615.95871128,
2018-01-29,1162.00829953244,113054554928.9232,2.09811434,11132.5543138515,
2018-01-30,1051.93348831093,102366473832.05177,1.92371119,9959.54671537113,
2018-01-31,1096.25005698422,106701548450.49696,1.9863663,10050.0957971946,
2018-02-01,1019.17100789012,99220136898.45811,1.86223247,9039.86507510228,30.0
2018-02-02,912.820928696668,88885395744.25737,1.69097862,8786.0773798948,15.0
2018-02-03,960.893826125073,93585992591.60765,1.77416014,9132.10032232613,40.0
2018-02-04,836.672457334892,81504483564.63518,1.56471305,8250.52689596727,24.0
2018-02-05,692.76282729398,67499815077.46278,1.32925577,6849.54255932203,11.0
2018-02-06,789.043020748101,76897022887.26372,1.51013498,7738.64395967271,8.0
2018-02-07,754.536574810053,73549578680.7384,1.46476678,7624.59538953828,36.0
2018-02-08,808.450633547633,78821409932.75458,1.56439845,8218.58085184103,30.0
2018-02-09,873.56737434249,85187797375.23187,1.67578142,8660.45346785505,44.0
2018-02-10,850.714849503214,82976885951.69391,1.63324016,8530.29280479252,54.0
2018-02-11,814.783270894214,79488590465.54814,1.57282516,8096.72848129749,31.0
2018-02-12,867.572440385739,84656371229.71951,1.68196689,8907.67017913501,42.0
2018-02-13,840.090783752192,81991929043.1206,1.63403271,8523.96693191116,35.0
2018-02-14,920.463681472823,89854692402.66376,1.77351687,9467.3010327294,55.0
2018-02-15,929.869215663355,90792009305.77428,1.78728914,10106.7330835769,71.0
2018-02-16,939.339457334892,91735820453.35371,1.80307119,10189.3164833431,67.0
2018-02-17,975.231806253653,95261104088.51808,1.8610655,11085.5984143776,74.0
2018-02-18,915.310905610754,89426625174.53333,1.7479162,10452.0919772063,63.0
2018-02-19,937.840183226184,91646911663.5484,1.80155775,11139.3557305669,67.0
2018-02-20,885.553141145529,86555428498.61069,1.70907954,11245.9323179427,74.0
2018-02-21,840.667042957335,82185564091.98819,1.62879796,10458.8650888369,54.0
2018-02-22,807.076898889538,78918180399.5776,1.57724792,9878.15894272355,44.0
2018-02-23,855.767194038574,83696931263.43636,1.66793511,10159.0656125073,39.0
2018-02-24,834.00284628872,81585386457.60806,1.6221155,9686.60177995325,31.0
2018-02-25,842.311720046756,82415223480.64919,1.6407222,9603.22747749854,33.0
2018-02-26,865.863039158387,84737188455.5378,1.68393239,10312.3657130333,37.0
2018-02-27,875.052981881941,85654419153.71245,1.69821627,10654.1072948568,44.0
2018-02-28,851.323646405611,83349187983.20728,1.65428102,10307.0249663939,41.0
2018-03-01,869.302266803039,85127114729.4011,1.68500825,10923.6308617767,38.0
2018-03-02,855.352857685564,83778792158.91571,1.65884301,11014.0584672706,47.0
2018-03-03,854.387569549971,83701705698.64095,1.65748506,11425.6805654588,56.0
2018-03-04,861.13072238457,84379723815.92036,1.66925161,11462.5831975453,44.0
2018-03-05,851.608753068381,83463995978.24153,1.65108944,11540.6623205728,55.0
2018-03-06,812.346192869667,79632582119.14807,1.58017196,10677.0352308591,59.0
2018-03-07,751.754232028054,73708379000.24466,1.47476601,9903.0850490941,37.0
2018-03-08,699.337428988895,68583186061.62111,1.38262832,9330.47545295149,39.0
2018-03-09,725.310906779661,71145152249.35799,1.44035658,9278.13918439509,37.0
2018-03-10,684.880582115722,67193388210.10851,1.37004051,8786.56042314436,39.0
2018-03-11,718.054689655172,70462831502.36938,1.43619107,9513.53539976622,40.0
2018-03-12,696.739231151374,68385327770.07929,1.39843978,9147.89018059615,41.0
2018-03-13,689.902102571596,67728321273.18302,1.38992827,9160.54293278784,41.0
2018-03-14,612.332631502046,60125752982.53067,1.24845781,8222.12723904149,40.0
2018-03-15,611.166275862069,60023753325.160095,1.25508563,8268.58912244302,32.0
2018-03-16,604.484301870251,59379916608.49187,1.24651026,8376.90449824664,33.0
2018-03-17,550.865004091175,54124011996.86782,1.15055511,7881.66192051432,31.0
2018-03-18,538.26132817066,52896610439.33218,1.12510162,8189.01671917008,29.0
2018-03-19,550.138212741087,54074961984.42542,1.15480117,8537.0156233197,29.0
2018-03-20,555.636667153711,54626764547.20707,1.16932635,8895.54717913501,37.0
2018-03-21,557.397838983051,54811222955.15942,1.17931911,8879.5942565751,36.0
2018-03-22,539.114045295149,53024347273.09744,1.14537471,8710.66493512566,36.0
2018-03-23,537.592859731151,52885609158.54678,1.14464095,8771.74632349503,28.0
2018-03-24,525.082402980713,51665672185.54105,1.12052195,8610.9885163647,32.0
2018-03-25,522.222801870251,51394917526.39765,1.1166913,8440.61092255991,30.0
2018-03-26,489.817600526008,48215745480.84748,1.05456042,8171.18435447107,31.0
2018-03-27,450.549594389246,44359486903.12765,0.98763844,7837.26531940386,24.0
2018-03-28,445.458083576856,43867261672.81757,0.98245777,7933.64272969024,24.0
2018-03-29,385.35647019287,37956512542.558556,0.8611093,7108.5708132671,18.0
2018-03-30,392.467127703098,38664934990.18559,0.88138377,6832.14906633548,12.0
2018-03-31,394.512378141438,38874500291.6188,0.88914572,6922.2812969024,16.0
2018-04-01,378.066090298071,37261553155.70388,0.85535842,6804.52487931035,16.0
2018-04-02,383.397693746347,37794873285.813416,0.87189648,7033.25960958504,11.0
2018-04-03,415.214929865576,40939843368.86613,0.94609593,7420.80051548802,22.0
2018-04-04,378.529877264757,37330412030.37448,0.86884248,6780.54360140269,22.0
2018-04-05,382.700794272355,37749629021.84815,0.88227321,6798.42261659848,17.0
2018-04-06,369.936752776154,36498142130.069534,0.85728562,6610.49234979544,19.0
2018-04-07,384.50724956166,37943461940.5724,0.89080189,6886.46947194623,20.0
2018-04-08,399.415550847458,39422755561.08809,0.92412917,7009.99610432496,17.0
2018-04-09,396.165397136178,39110002723.294655,0.91921794,6736.89282378726,21.0
2018-04-10,413.452699298656,40825118603.39807,0.96085422,6816.71861542957,18.0
2018-04-11,429.797426651081,42447727254.96742,0.99965056,6944.78585710111,20.0
2018-04-12,493.565206604325,48755541073.593,1.139628,7904.33027527762,18.0
2018-04-13,496.317744301578,49037683873.61262,1.1449447,7919.06469462303,23.0
2018-04-14,503.221350964348,49730039822.41496,1.16039066,8006.41794330801,
2018-04-15,531.263950029223,52512140617.57891,1.22107196,8342.27110140269,
2018-04-16,510.983758328463,50518088448.91877,1.17579392,8046.98213354763,
2018-04-17,502.126641437756,49652671564.88729,1.15609887,7887.73795791935,26.0
2018-04-18,524.994593804793,51924595435.09343,1.20593937,8162.83486177674,24.0
2018-04-19,566.582526300409,56049555138.98076,1.29384483,8272.96731589714,25.0
2018-04-20,616.317340736412,60982148654.408195,1.39707226,8839.5011320865,26.0
2018-04-21,605.396331092928,59913992797.5392,1.37040878,8863.54082904734,32.0
2018-04-22,621.139101402688,61484703315.09276,1.40354047,8800.95908708358,31.0
2018-04-23,642.581729398013,63620404247.625725,1.43334673,8930.78463354763,28.0
2018-04-24,705.007020455874,69815337159.26744,1.55790945,9652.21378872005,29.0
2018-04-25,614.546471654004,60869873799.180244,1.36282871,8855.50893658679,64.0
2018-04-26,661.796761835184,65563708805.73387,1.45887021,9264.72742694331,47.0
2018-04-27,648.91000087668,64300245299.34026,1.43096882,8981.33079018118,55.0
2018-04-28,682.535550555231,67646021864.54617,1.49954035,9341.82468468732,54.0
2018-04-29,688.306110169492,68232210482.60166,1.5097924,9396.99762974869,61.0
2018-04-30,667.063407656341,66140114956.5529,1.46345418,9228.7264836353,59.0
2018-05-01,671.531682349503,66596881902.61068,1.47164055,9072.16875745178,56.0
2018-05-02,686.611843366452,68106732699.19037,1.49815735,9204.12764056108,52.0
2018-05-03,778.377544126242,77225247395.72131,1.67700609,9750.70014640561,55.0
2018-05-04,783.391213617767,77738801109.75262,1.67844175,9696.64290999416,56.0
2018-05-05,811.356392168323,80530696454.28941,1.72826208,9795.92577206312,63.0
2018-05-06,784.875179719462,77918506987.96948,1.6723889,9595.08681940386,67.0
2018-05-07,747.835312098188,74256868775.1311,1.59606162,9339.5108471654,56.0
2018-05-08,751.6712314436,74653075460.41837,1.60177919,9212.36963471654,62.0
2018-05-09,748.334789596727,74337075823.85341,1.5942497,9293.04227352425,53.0
2018-05-10,725.943168907072,72127622001.44534,1.54828574,9037.53050905903,63.0
2018-05-11,679.532485680888,67530432009.269485,1.45987902,8419.75858737581,41.0
2018-05-12,685.777640268849,68165196147.76837,1.47253925,8485.77526680304,44.0
2018-05-13,731.426734365868,72717595029.55424,1.56509105,8695.83309380479,40.0
2018-05-14,726.421808883694,72234826147.44849,1.5542795,8671.07417475161,40.0
2018-05-15,706.471170660433,70265478866.63608,1.51381273,8488.463421391,40.0
2018-05-16,705.390606954997,70172420855.39835,1.51221319,8327.75620134424,32.0
2018-05-17,668.044736995909,66471039961.66445,1.43971798,8050.51623933372,31.0
2018-05-18,693.651683810637,69033309266.08972,1.49222575,8233.08645528931,37.0
2018-05-19,693.809580654588,69063391771.74294,1.49231142,8229.48293571011,31.0
2018-05-20,713.591691408533,71047289543.30276,1.53178592,8511.44883021625,32.0
2018-05-21,697.845526008182,69494006578.39236,1.49812325,8398.62312653419,41.0
2018-05-22,643.667876680304,64112011370.58203,1.3897053,8007.52653214495,30.0
2018-05-23,578.229988603156,57606202909.69106,1.26280432,7520.86767913501,26.0
2018-05-24,600.610572764465,59848092835.5506,1.31637511,7575.62448597312,27.0
2018-05-25,578.594272939801,57666215319.19863,1.27263401,7425.37567445938,25.0
2018-05-26,584.287411455289,58245730404.842285,1.28586339,7326.30318644068,23.0
2018-05-27,570.388842781999,56871875725.93628,1.26009992,7338.19304441847,19.0
2018-05-28,513.597075102279,51219944809.59917,1.1416378,7110.82388164816,22.0
2018-05-29,563.903260958504,56248518064.836235,1.25264302,7453.63372501461,16.0
2018-05-30,556.762384570427,55547739838.449745,1.23976503,7374.6690490941,38.0
2018-05-31,575.469864699006,57426107819.631294,1.28068553,7478.74186703682,25.0
2018-06-01,578.827563997662,57773072953.471115,1.28793241,7519.83573728814,24.0
2018-06-02,591.811959088253,59081309627.14491,1.31497844,7637.44825306838,27.0
2018-06-03,618.232842781999,61731602955.463646,1.37031158,7702.15793308007,40.0
2018-06-04,589.882670660433,58913062573.811226,1.3105608,7486.65319959088,41.0
2018-06-05,607.180310344827,60652973637.24953,1.34684862,7611.14985271771,26.0
2018-06-06,605.429444769141,60490562172.36742,1.34285375,7650.77580713033,42.0
2018-06-07,602.159334015196,60176361051.62577,1.33702395,7665.9478962595,38.0
2018-06-08,600.128180596143,59985796781.61274,1.3313574,7622.60233021625,40.0
2018-06-09,595.953623319696,59580934257.19203,1.31920168,7556.17169783752,39.0
2018-06-10,521.276917299825,52125734660.68505,1.1617924,6744.73580099357,24.0
2018-06-11,529.37152893045,52946184119.939026,1.18501233,6849.45268731736,15.0
2018-06-12,489.836085330216,49002051611.44107,1.10629446,6526.69968001169,19.0
2018-06-13,474.450975160725,47472702348.64763,1.07849175,6306.51316803039,19.0
2018-06-14,517.722229105786,51812954965.5454,1.17313082,6629.77012419638,17.0
2018-06-15,486.499246347165,48698186727.980286,1.108696,6399.67404646406,26.0
2018-06-16,497.322004675628,49791769790.27212,1.13335781,6495.31530917592,22.0
2018-06-17,495.830741087084,49652590864.41196,1.13084684,6450.69397282291,23.0
2018-06-18,516.850604032729,51768180559.4184,1.1780153,6703.81258971362,27.0
2018-06-19,537.07477936879,53804847663.9868,1.22191667,6732.50880917592,32.0
2018-06-20,535.268937755699,53634957063.33215,1.21750926,6753.20682583285,34.0
2018-06-21,525.611178258329,52677984169.5501,1.19710454,6720.37323436587,37.0
2018-06-22,462.967082700175,46409205552.66852,1.0638575,6059.5758591467,28.0
2018-06-23,475.24524050263,47649818254.7243,1.09176427,6174.22577936879,17.0
2018-06-24,454.388768264173,45567922299.19121,1.04817453,6146.48719491526,15.0
2018-06-25,459.194290181181,46059269148.34714,1.0628783,6243.53544097019,16.0
2018-06-26,432.493081531268,43389943766.31902,1.00675517,6096.12876621859,21.0
2018-06-27,441.675166861485,44320230443.43869,1.03004605,6139.18968322618,18.0
2018-06-28,419.791454120397,42132849861.960945,0.98368254,5858.63577819988,20.0
2018-06-29,436.736421098773,43842449566.66938,1.02454718,6220.9137150789,16.0
2018-06-30,451.723416715371,45356265518.8156,1.05897491,6375.5412314436,22.0
2018-07-01,451.798441554646,45373027563.71402,1.05943096,6361.40253886616,27.0
2018-07-02,475.989448568089,47812309224.21053,1.11439496,6608.367157218,27.0
2018-07-03,461.751690239626,46391613627.82932,1.08587639,6498.3078591467,31.0
2018-07-04,465.729150204559,46800758496.57746,1.09527063,6579.33337638808,33.0
2018-07-05,467.058666277031,46943896931.98775,1.10437233,6535.29840268849,37.0
2018-07-06,468.512964640561,47099635611.31113,1.10842193,6598.45909585038,34.0
2018-07-07,480.533474868498,48317919426.992966,1.13642762,6737.85608036236,34.0
2018-07-08,486.132053769725,48890784166.46244,1.14993373,6704.91998012858,38.0
2018-07-09,471.721562536528,47451247795.12015,1.11767572,6664.02409351257,39.0
2018-07-10,433.128439216832,43577920082.814,1.03375057,6309.08400409118,37.0
2018-07-11,446.347075394506,44917101639.720055,1.06592173,6377.97651139684,29.0
2018-07-12,423.881741963764,42665048968.090805,1.01629152,6159.46667621274,33.0
2018-07-13,431.35368264173,43425877299.20023,1.03581228,6208.98557188779,29.0
2018-07-14,433.919185856225,43693029766.79499,1.04277989,6255.11247866744,29.0
2018-07-15,448.72806779661,45193443807.65524,1.07783434,6347.60427381648,32.0
2018-07-16,477.365285797779,48087356366.618256,1.1447682,6710.80743746347,36.0
2018-07-17,499.438759789597,50321283885.285095,1.19509655,7320.59482787843,39.0
2018-07-18,479.001641145529,48271866199.47808,1.14760033,7376.03833927528,42.0
2018-07-19,468.405446814728,47213593976.89019,1.12358728,7467.0342980713,44.0
2018-07-20,447.55797194623,45121276908.45525,1.07805741,7327.25668293396,47.0
2018-07-21,461.986799532437,46585445339.98166,1.11213988,7410.56562039743,43.0
2018-07-22,457.135277907656,46105726387.933235,1.10153969,7399.48374693162,46.0
2018-07-23,448.955673290473,45289922851.03101,1.08408943,7716.15862741087,44.0
2018-07-24,478.036987726476,48233429465.21488,1.15058252,8397.61652162478,49.0
2018-07-25,472.696508474576,47704398423.22361,1.13801665,8202.72039538282,54.0
2018-07-26,463.433338690824,46779027058.19176,1.11816576,7913.93077819989,53.0
2018-07-27,469.311792811221,47382026382.51695,1.13261639,8173.7746113384,47.0
2018-07-28,467.32178842782,47190666788.784935,1.12820618,8190.36005669199,54.0
2018-07-29,466.918763588545,47159537595.99041,1.12755782,8229.60583869083,54.0
2018-07-30,455.8956735827,46055495044.4063,1.10268067,8171.83951928697,53.0
2018-07-31,431.798523670368,43630045372.65395,1.05001895,7725.13303594389,48.0
2018-08-01,419.019926651081,42347422383.06265,1.0212763,7596.6980119813,39.0
2018-08-02,410.974208357686,41542743561.8852,1.00619777,7542.69466189363,39.0
2018-08-03,417.253495616598,42186037098.803154,1.02234641,7411.34425014611,36.0
2018-08-04,406.419219462303,41099020587.99836,0.99749273,7002.2086528346,31.0
2018-08-05,408.949922852133,41363332727.180084,1.00389694,7031.58775102279,23.0
2018-08-06,405.378087375804,41010332511.01247,0.99738708,6929.99089421391,25.0
2018-08-07,378.559632086499,38304948370.97458,0.94355719,6722.57843278784,25.0
2018-08-08,354.369194330801,35864499353.744804,0.88861832,6267.3886735827,23.0
2018-08-09,365.001145821157,36948015244.23738,0.91739158,6558.09690794857,19.0
2018-08-10,330.642003798948,33476698060.50405,0.83710084,6135.75185856224,21.0
2018-08-11,322.902082700175,32699713498.38516,0.82126865,6313.74931180596,18.0
2018-08-12,317.954640561075,32205166058.06601,0.81116825,6314.69165575687,18.0
2018-08-13,284.391617767387,28811417224.47429,0.73508766,6265.84804383402,21.0
2018-08-14,276.242141729982,27991419338.40148,0.72328652,6184.82908562244,16.0
2018-08-15,281.149638515488,28494413129.563408,0.73960735,6270.21479865576,18.0
2018-08-16,285.766308007013,28968148431.474983,0.75279712,6290.7504552893,21.0
2018-08-17,314.950714786674,31933030889.684326,0.82847546,6563.07828872005,19.0
2018-08-18,295.433896551724,29960257592.53201,0.78100832,6399.28744681473,24.0
2018-08-19,300.065017241379,30436042376.888695,0.79351541,6490.71612711865,27.0
2018-08-20,271.61710578609,27556081818.24877,0.72334286,6272.95272881356,26.0
2018-08-21,280.940823787259,28507748479.60132,0.74808903,6473.07603945061,19.0
2018-08-22,270.081112799532,27411270218.92513,0.72282001,6365.00983167738,21.0
2018-08-23,275.208127703098,27937223763.80452,0.73818071,6516.40902542373,18.0
2018-08-24,281.684925482174,28600543897.283123,0.75632795,6697.73187872589,19.0
2018-08-25,278.42391320865,28275127215.640656,0.74597103,6745.43893921683,22.0
2018-08-26,273.289948860316,27759332150.747776,0.73292732,6689.86933313852,19.0
2018-08-27,284.203754821742,28873736743.310547,0.76432546,6839.15895236704,18.0
2018-08-28,296.625988895383,30141823712.08828,0.79682005,7092.97380829924,19.0
2018-08-29,288.599854763296,29332093379.399395,0.77666889,7033.42806808884,19.0
2018-08-30,283.884303331385,28858640608.421227,0.7669537,6966.96374371713,22.0
2018-08-31,282.215765341905,28694789067.998257,0.76351171,7025.14078024547,17.0
2018-09-01,294.940272063121,29994588517.57132,0.79759438,7192.35254734074,21.0
2018-09-02,293.788012565751,29883429633.129787,0.79527788,7286.66779105786,18.0
2018-09-03,288.642138223261,29365870710.404716,0.7826428,7257.47021391,19.0
2018-09-04,285.306009643483,29032321104.24608,0.77300272,7358.81147895967,26.0
2018-09-05,234.201679135009,23836780585.655045,0.64355896,6790.89732846289,17.0
2018-09-06,229.094761250731,23321715796.18608,0.63319051,6488.07593687902,14.0
2018-09-07,215.279640853302,21919697024.403065,0.59887984,6408.65362244301,17.0
2018-09-08,196.648755990649,20026696859.661076,0.55236631,6187.79050233781,18.0
2018-09-09,195.588831677382,19922718209.107967,0.55092899,6249.24631034483,13.0
2018-09-10,196.122111922852,19981046342.037968,0.55463952,6295.3886025716,15.0
2018-09-11,184.303709818819,18780711219.85788,0.52407329,6278.42463968439,18.0
2018-09-12,182.668748392753,18617834227.61029,0.5242721,6327.53636323787,14.0
2018-09-13,212.601965517241,21673008213.049545,0.60931851,6490.91231648159,20.0
2018-09-14,211.697804208065,21585161864.72532,0.60719773,6494.69547895967,23.0
2018-09-15,222.813010520164,22723045760.815388,0.6386023,6524.16566744594,24.0
2018-09-16,220.022490356517,22442973782.60998,0.63074915,6497.40470134424,28.0
2018-09-17,196.811666861485,20079428052.75856,0.56673872,6258.59487492694,25.0
2018-09-18,209.519992986558,21380205260.413143,0.60340767,6340.34779018118,21.0
2018-09-19,209.085130625365,21340126739.64412,0.60272018,6383.95187580362,24.0
2018-09-20,223.652088544711,22831460983.157413,0.64465676,6498.60711104617,24.0
