date,mvrv_zscore_raw,mvrv_zscore,mvrv_zscore_sell,ma_200w_raw,ma_200w,ma_200w_sell,monthly_rsi_raw,monthly_rsi,monthly_rsi_sell,eth_btc_ratio_raw,eth_btc_ratio,eth_btc_ratio_sell,mayer_multiple_raw,mayer_multiple,mayer_multiple_sell,fear_greed_raw,fear_greed,fear_greed_sell
2022-06-17,-1.1729535946085599,50,0,0.9111191428195108,50,0,48.10441801006861,50,0,0.4407317841747637,50,0,0.3735824178721184,100,0,9.0,100,0
2022-06-18,-1.2582873345370997,50,0,0.8317959278349137,100,0,48.10441801006861,50,0,0.40197057876068437,50,0,0.3433551451479513,100,0,6.0,100,0
2022-06-19,-1.132583149669771,50,0,0.9415729753838978,50,0,48.10441801006861,50,0,0.5160314058021336,50,0,0.3912022428006942,100,0,6.0,100,0
2022-06-20,-1.1316556271540315,50,0,0.9394328430407863,50,0,48.10441801006861,50,0,0.5027906609063968,50,0,0.39283879147729184,100,0,9.0,100,0
2022-06-21,-1.127647642520192,50,0,0.9409806213777981,50,0,48.10441801006861,50,0,0.49456786068137143,50,0,0.3958376121161206,100,0,9.0,100,0
2022-06-22,-1.1922454451097335,50,0,0.8800721261464213,50,0,48.10441801006861,50,0,0.4192453097808422,50,0,0.37238402301268103,100,0,11.0,100,0
2022-06-23,-1.1011035984768984,50,0,0.9567240955082975,0,0,48.10441801006861,50,0,0.4899451345145359,50,0,0.40722216762323377,100,0,11.0,100,0
2022-06-24,-1.010310281567462,50,0,1.0306637924436706,0,0,48.10441801006861,50,0,0.6477685423581749,50,0,0.4413834084734449,100,0,11.0,100,0
2022-06-25,-1.0018375999318343,50,0,1.0372030424203944,0,0,48.10441801006861,50,0,0.6452399910241894,50,0,0.44688615136573817,100,0,14.0,100,0
2022-06-26,-1.0379213308250133,50,0,1.0047203607865134,0,0,48.10441801006861,50,0,0.614651171792185,50,0,0.435656282747723,100,0,14.0,100,0
2022-06-27,-1.0456745611780716,50,0,0.996404538881283,0,0,48.10441801006861,50,0,0.632711415702742,50,0,0.4346138631966424,100,0,12.0,100,0
2022-06-28,-1.0926375485977422,50,0,0.9524791396640365,50,0,48.10441801006861,50,0,0.5817864980715337,50,0,0.4177826827583012,100,0,10.0,100,0
2022-06-29,-1.1332995210997643,50,0,0.9128873518593362,50,0,48.10441801006861,50,0,0.5032449632761065,50,0,0.40280599322344013,100,0,13.0,100,0
2022-06-30,-1.1817161914342351,50,0,0.8672729700457972,50,0,41.61036957053457,50,0,0.473310372592867,50,0,0.3850448638786519,100,0,11.0,100,0
2022-07-01,-1.1552426371805247,50,0,0.8873132500463978,50,0,41.61036957053457,50,0,0.5268214054999831,50,0,0.3961188966292657,100,0,11.0,100,0
2022-07-02,-1.1533461385630497,50,0,0.8872513370476401,50,0,41.61036957053457,50,0,0.54130144866911,50,0,0.39833334008449933,100,0,14.0,100,0
2022-07-03,-1.1459787150575051,50,0,0.8928146362894938,50,0,41.61036957053457,50,0,0.5517956789907021,50,0,0.4032320832047644,100,0,11.0,100,0
2022-07-04,-1.071195587780351,50,0,0.9559042379333568,50,0,41.61036957053457,50,0,0.6018520414368885,50,0,0.43424903459394615,100,0,14.0,100,0
2022-07-05,-1.0865772470757433,50,0,0.9424594758565141,50,0,41.61036957053457,50,0,0.5726268429299592,50,0,0.43059326615577975,100,0,19.0,100,0
2022-07-06,-1.0330790119745503,50,0,0.9879713031424201,0,0,41.61036957053457,50,0,0.6454012763509824,50,0,0.4540344610986658,100,0,18.0,100,0
2022-07-07,-0.9899449095244989,50,0,1.0275595829047055,0,0,41.61036957053457,50,0,0.6162311150199754,50,0,0.4749559711843792,100,0,18.0,100,0
2022-07-08,-0.9968127067128264,50,0,1.0209941599084715,0,0,41.61036957053457,50,0,0.5838021544751186,50,0,0.4746706769676233,100,0,20.0,100,0
2022-07-09,-1.0104254366019423,50,0,1.0084040542002253,0,0,41.61036957053457,50,0,0.580731993531724,50,0,0.47165737144706527,100,0,24.0,100,0
2022-07-10,-1.058340862317631,50,0,0.9665592979306137,0,0,41.61036957053457,50,0,0.5656186651283692,50,0,0.4548292057673573,100,0,24.0,100,0
2022-07-11,-1.1240685488786837,50,0,0.9077146007279887,50,0,41.61036957053457,50,0,0.5176531949022727,50,0,0.4298840726573528,100,0,22.0,100,0
2022-07-12,-1.1770365134432204,50,0,0.8607325031051385,100,0,41.61036957053457,50,0,0.4698297766973664,50,0,0.41025661163202454,100,0,16.0,100,0
2022-07-13,-1.1076062099827626,50,0,0.9178221309748776,50,0,41.61036957053457,50,0,0.5246167603710102,50,0,0.4403032393301032,100,0,15.0,100,0
2022-07-14,-1.0291838329509089,50,0,0.9841187569658864,0,0,41.61036957053457,50,0,0.6479464762048607,50,0,0.4750937892597458,100,0,18.0,100,0
2022-07-15,-0.9871377307462403,50,0,1.020419017869892,0,0,41.61036957053457,50,0,0.7067770206736679,50,0,0.49569346837615513,100,0,15.0,100,0
2022-07-16,-0.8743726478287667,50,0,1.1164252416386191,0,0,41.61036957053457,50,0,0.900424551613968,0,0,0.5453767103532846,100,0,21.0,100,0
2022-07-17,-0.8821683867856487,50,0,1.1096753969392967,0,0,41.61036957053457,50,0,0.9339290821658337,0,0,0.5449586682590966,100,0,24.0,100,0
2022-07-18,-0.6832702453550344,50,0,1.2927538310173345,0,0,41.61036957053457,50,0,1.1801079188760828,0,0,0.6381464544367017,100,0,20.0,100,0
2022-07-19,-0.708501873699978,50,0,1.2729331993426765,0,0,41.61036957053457,50,0,1.0003333125984109,0,0,0.6316077857307983,100,0,30.0,50,0
2022-07-20,-0.7319913922504397,50,0,1.253425790595671,0,0,41.61036957053457,50,0,0.9697973646007028,0,0,0.6252682087252485,100,0,31.0,50,0
2022-07-21,-0.6830526202654719,50,0,1.2979259739162288,0,0,41.61036957053457,50,0,1.0881244603604452,0,0,0.6509941880235351,50,0,34.0,50,0
2022-07-22,-0.7226235492951989,50,0,1.2625014292497376,0,0,41.61036957053457,50,0,1.0663771303444005,0,0,0.6366321602567447,100,0,33.0,50,0
2022-07-23,-0.7096812843871626,50,0,1.2729118273977054,0,0,41.61036957053457,50,0,1.1215423111690948,0,0,0.6453783709661438,50,0,31.0,50,0
2022-07-24,-0.6609856701449572,50,0,1.3152748420519549,0,0,41.61036957053457,50,0,1.1997643830619793,0,0,0.67009715865075,50,0,30.0,50,0
2022-07-25,-0.7889064435576377,50,0,1.1982137005748692,0,0,41.61036957053457,50,0,1.0784252332688722,0,0,0.6134005801535406,100,0,30.0,50,0
2022-07-26,-0.8128447844282821,50,0,1.1723976248572938,0,0,41.61036957053457,50,0,1.061876229611408,0,0,0.6028359445134935,100,0,26.0,50,0
2022-07-27,-0.6297381739138868,50,0,1.336053267750063,0,0,41.61036957053457,50,0,1.2216736250171738,0,0,0.6896772823925541,50,0,28.0,50,0
2022-07-28,-0.5498036078567106,50,0,1.4103410006825639,0,0,41.61036957053457,50,0,1.2671974281271832,0,0,0.7308700522623529,50,0,32.0,50,0
2022-07-29,-0.5369111101891474,50,0,1.4266236450190999,0,0,41.61036957053457,50,0,1.2911518259440142,0,0,0.7420638994832551,50,0,39.0,50,0
2022-07-30,-0.5866049461430671,50,0,1.38199513593931,0,0,41.61036957053457,50,0,1.2378134775957519,0,0,0.7218394214639008,50,0,42.0,50,0
2022-07-31,-0.595323755815032,50,0,1.372503611201325,0,0,47.05854791732531,50,0,1.254278609022144,0,0,0.7200828751465062,50,0,39.0,50,0
2022-08-01,-0.6351601116118114,50,0,1.3331954304393054,0,0,47.05854791732531,50,0,1.1712525044983115,0,0,0.7024635749116466,50,0,33.0,50,0
2022-08-02,-0.6309305673590819,50,0,1.3359357693416543,0,0,47.05854791732531,50,0,1.2193005470339586,0,0,0.7070197247991001,50,0,31.0,50,0
2022-08-03,-0.6543562516913645,50,0,1.3150563904819088,0,0,47.05854791732531,50,0,1.203214257127898,0,0,0.6991237981805539,50,0,34.0,50,0
2022-08-04,-0.6623597964948933,50,0,1.3064586660768163,0,0,47.05854791732531,50,0,1.2100161202199589,0,0,0.6977524989365731,50,0,30.0,50,0
2022-08-05,-0.5601860145570617,50,0,1.4017231944510957,0,0,47.05854791732531,50,0,1.3479281346967615,0,0,0.7517073394762677,50,0,31.0,50,0
2022-08-06,-0.5880708711689071,50,0,1.3761028108372446,0,0,47.05854791732531,50,0,1.3267383723983177,0,0,0.7409708561748372,50,0,31.0,50,0
2022-08-07,-0.5867390092007075,50,0,1.3765091547078645,0,0,47.05854791732531,50,0,1.3088164153481252,0,0,0.74411182874929,50,0,30.0,50,0
2022-08-08,-0.518048184292791,50,0,1.4389394239367155,0,0,47.05854791732531,50,0,1.3646547829782656,0,0,0.7806725512059177,50,0,30.0,50,0
2022-08-09,-0.583150966385508,50,0,1.3793697498887185,0,0,47.05854791732531,50,0,1.316447122328875,0,0,0.7504140356692031,50,0,42.0,50,0
2022-08-10,-0.4566524395290545,50,0,1.496825546139058,0,0,47.05854791732531,50,0,1.4829719440736826,0,0,0.8160675885658036,50,0,31.0,50,0
2022-08-11,-0.4348649392224403,50,0,1.5174110064256634,0,0,47.05854791732531,50,0,1.5303829601126737,0,100,0.829295472168119,50,0,41.0,50,0
2022-08-12,-0.3709859631718446,50,0,1.577749423255372,0,0,47.05854791732531,50,0,1.6015958951400344,0,100,0.8640716839643209,50,0,42.0,50,0
2022-08-13,-0.35159193065680744,50,0,1.5974615612964427,0,0,47.05854791732531,50,0,1.6439340764452295,0,100,0.8766918853854291,50,0,46.0,50,0
2022-08-14,-0.3912740711659055,50,0,1.559694010820819,0,0,47.05854791732531,50,0,1.5806320175099566,0,100,0.8578321713461506,50,0,47.0,50,0
2022-08-15,-0.42168233239903863,50,0,1.530335120959638,0,0,47.05854791732531,50,0,1.5516202587281713,0,100,0.8434610095917674,50,0,45.0,50,0
2022-08-16,-0.44346390769661476,50,0,1.508663807251612,0,0,47.05854791732531,50,0,1.536958518578104,0,100,0.8335517532359735,50,0,44.0,50,0
2022-08-17,-0.5008739198133706,50,0,1.472388673519648,0,0,47.05854791732531,50,0,1.5341138654505466,0,100,0.8156473432808257,50,0,41.0,50,0
2022-08-18,-0.4845054531631994,50,0,1.4838294955921494,0,0,47.05854791732531,50,0,1.5804615061290377,0,100,0.8241591757674844,50,0,30.0,50,0
2022-08-19,-0.6801270403270674,50,0,1.2955343993055004,0,0,47.05854791732531,50,0,1.4796396681800545,0,0,0.7218807586873146,50,0,33.0,50,0
2022-08-20,-0.7150175849191481,50,0,1.262458463302553,0,0,47.05854791732531,50,0,1.3606291059820197,0,0,0.7059271981369963,50,0,29.0,50,0
2022-08-21,-0.6740359217928691,50,0,1.297938243595722,0,0,47.05854791732531,50,0,1.391033323501029,0,0,0.7280929738634212,50,0,27.0,50,0
2022-08-22,-0.685588529446775,50,0,1.2860985577566864,0,0,47.05854791732531,50,0,1.4021863274576818,0,0,0.7237586471543057,50,0,29.0,50,0
2022-08-23,-0.6363392003204245,50,0,1.3297326994521401,0,0,47.05854791732531,50,0,1.4786698136317427,0,0,0.7511472560035501,50,0,28.0,50,0
2022-08-24,-0.6387647888606773,50,0,1.3245247586125382,0,0,47.05854791732531,50,0,1.4853433359997734,0,0,0.7511320735048671,50,0,25.0,100,0
2022-08-25,-0.6072917808732937,50,0,1.3523992971732202,0,0,47.05854791732531,50,0,1.5326133678871605,0,100,0.7699545718854024,50,0,25.0,100,0
2022-08-26,-0.7699048197090415,50,0,1.2028777577347656,0,0,47.05854791732531,50,0,1.3607994996469013,0,0,0.6878955756864669,50,0,27.0,50,0
2022-08-27,-0.7811504420780935,50,0,1.189288029293119,0,0,47.05854791732531,50,0,1.3589077029124015,0,0,0.6831684758127766,50,0,28.0,50,0
2022-08-28,-0.8279943261778464,50,0,1.1470983800059469,0,0,47.05854791732531,50,0,1.3057054866349294,0,0,0.6621259002562562,50,0,28.0,50,0
2022-08-29,-0.7261700177308721,50,0,1.2332106122695297,0,0,47.05854791732531,50,0,1.4448082303563248,0,0,0.714893823724262,50,0,24.0,100,0
2022-08-30,-0.7427618426521263,50,0,1.215827377362848,0,0,47.05854791732531,50,0,1.473806671637881,0,0,0.7076261508214519,50,0,27.0,50,0
2022-08-31,-0.7234880670347922,50,0,1.2324788916872487,0,0,46.11208713870417,50,0,1.4883411867879754,0,0,0.720133258008761,50,0,23.0,100,0
2022-09-01,-0.6915747505973017,50,0,1.2589844140447621,0,0,46.11208713870417,50,0,1.5489641863716068,0,100,0.738417620334984,50,0,20.0,100,0
2022-09-02,-0.6991964123397121,50,0,1.250268201993531,0,0,46.11208713870417,50,0,1.554572861687445,0,100,0.7362075048793576,50,0,25.0,100,0
2022-09-03,-0.7184759116211883,50,0,1.232239883375828,0,0,46.11208713870417,50,0,1.5327008377969285,0,100,0.7289066703837244,50,0,21.0,100,0
2022-09-04,-0.6988440589196697,50,0,1.2478947914898384,0,0,46.11208713870417,50,0,1.551132875118168,0,100,0.7414564239950662,50,0,20.0,100,0
2022-09-05,-0.6651535145182537,50,0,1.2762016503249771,0,0,46.11208713870417,50,0,1.6596515943980428,0,100,0.7611606417471569,50,0,23.0,100,0
2022-09-06,-0.7061003928703898,50,0,1.2377848993024734,0,0,46.11208713870417,50,0,1.7284580548861386,0,100,0.7409411250859289,50,0,22.0,100,0
2022-09-07,-0.641240612149751,50,0,1.290662098681871,0,0,46.11208713870417,50,0,1.7976865437513454,0,100,0.7752731603121407,50,0,24.0,100,0
2022-09-08,-0.6427156217583568,50,0,1.2901601165343222,0,0,46.11208713870417,50,0,1.794252499161547,0,100,0.7774420988522688,50,0,20.0,100,0
2022-09-09,-0.5702495571427976,50,0,1.3544879252307083,0,0,46.11208713870417,50,0,1.613198639215151,0,100,0.8185769738302128,50,0,22.0,100,0
2022-09-10,-0.5156153605217303,50,0,1.4023280581667863,0,0,46.11208713870417,50,0,1.680379098659294,0,100,0.8499727879050397,50,0,28.0,50,0
2022-09-11,-0.5344629946653153,50,0,1.3843389166554678,0,0,46.11208713870417,50,0,1.635412389158535,0,100,0.8414754252823599,50,0,26.0,50,0
2022-09-12,-0.5776905513080719,50,0,1.3456604826905367,0,0,46.11208713870417,50,0,1.4454347917275367,0,0,0.820389468287035,50,0,25.0,100,0
2022-09-13,-0.696469349159292,50,0,1.2371592929092414,0,0,46.11208713870417,50,0,1.5127163306362104,0,100,0.7570264130756305,50,0,34.0,50,0
2022-09-14,-0.6411688303463793,50,0,1.2830452133088555,0,0,46.11208713870417,50,0,1.6260060524289544,0,100,0.7879139706521773,50,0,27.0,50,0
2022-09-15,-0.785071683520724,50,0,1.155607046292353,0,0,46.11208713870417,50,0,1.371009713417493,0,0,0.7121310187560005,50,0,28.0,50,0
2022-09-16,-0.8205733630795257,50,0,1.121470569767667,0,0,46.11208713870417,50,0,1.2712263594423008,0,0,0.6940733506707689,50,0,20.0,100,0
2022-09-17,-0.7833536712405748,50,0,1.1514581860125617,0,0,46.11208713870417,50,0,1.2965226625822532,0,0,0.7157560100098043,50,0,22.0,100,0
2022-09-18,-0.9051607605554594,50,0,1.0477181694175157,0,0,46.11208713870417,50,0,1.1176358866160996,0,0,0.6542707279252209,50,0,27.0,50,0
2022-09-19,-0.8622804366307162,50,0,1.0795386521595967,0,0,46.11208713870417,50,0,1.1892086859632212,0,0,0.6770193990942455,50,0,21.0,100,0
2022-09-20,-0.9100079187926674,50,0,1.0349958111435322,0,0,46.11208713870417,50,0,1.171635308661479,0,0,0.651588845507217,50,0,23.0,100,0
2022-09-21,-0.9760768694171701,50,0,0.9762975918149083,0,0,46.11208713870417,50,0,1.0587695062272278,0,0,0.6171654979786524,100,0,23.0,100,0
2022-09-22,-0.8962929013528402,50,0,1.0377660892577847,0,0,46.11208713870417,50,0,1.0992083797815195,0,0,0.6584631215209609,50,0,22.0,100,0
2022-09-23,-0.8948800547317104,50,0,1.0388504164069097,0,0,46.11208713870417,50,0,1.1176345817299247,0,0,0.6615138057877996,50,0,20.0,100,0
2022-09-24,-0.9072597949495411,50,0,1.0272737016855051,0,0,46.11208713870417,50,0,1.148846676549192,0,0,0.656639126827377,50,0,24.0,100,0
2022-09-25,-0.9279685167782049,50,0,1.0090920946095683,0,0,46.11208713870417,50,0,1.1184307752252058,0,0,0.6477545526119998,50,0,24.0,100,0
2022-09-26,-0.8884962083651317,50,0,1.0394343584882595,0,0,46.11208713870417,50,0,1.14469703252286,0,0,0.6698282138214838,50,0,21.0,100,0
2022-09-27,-0.8878084119351896,50,0,1.035722063331078,0,0,46.11208713870417,50,0,1.15076565136864,0,0,0.6699613693630275,50,0,20.0,100,0
2022-09-28,-0.8782042364145667,50,0,1.0417202643559424,0,0,46.11208713870417,50,0,1.1162250263150124,0,0,0.6764078407472902,50,0,20.0,100,0
2022-09-29,-0.8865201885708707,50,0,1.0367449983177124,0,0,46.11208713870417,50,0,1.0911314578845246,0,0,0.675650991585622,50,0,22.0,100,0
2022-09-30,-0.8889253902760683,50,0,1.0309446361627523,0,0,44.46018926565432,50,0,1.0925590863916304,0,0,0.6744809984362599,50,0,21.0,100,0
2022-10-01,-0.9043340273037486,50,0,1.017954224919737,0,0,44.46018926565432,50,0,1.076019008659215,0,0,0.6686495066000998,50,0,20.0,100,0
2022-10-02,-0.9369419983422552,50,0,0.9904009224813257,0,0,44.46018926565432,50,0,1.0431705324340803,0,0,0.6534564941309571,50,0,24.0,100,0
2022-10-03,-0.8903236418639778,50,0,1.026837736554047,0,0,44.46018926565432,50,0,1.0570916202513119,0,0,0.6805522885503336,50,0,24.0,100,0
2022-10-04,-0.8541552528727345,50,0,1.0559027021891807,0,0,44.46018926565432,50,0,1.0375949124029005,0,0,0.7031616815368663,50,0,20.0,100,0
2022-10-05,-0.8642787117120646,50,0,1.0472075001229197,0,0,44.46018926565432,50,0,1.0420734955757043,0,0,0.7007398600764104,50,0,25.0,100,0
2022-10-06,-0.8634309490552831,50,0,1.0455468558034178,0,0,44.46018926565432,50,0,1.0690524578798337,0,0,0.7028664947902815,50,0,26.0,50,0
2022-10-07,-0.8801066684772894,50,0,1.0302850351053279,0,0,44.46018926565432,50,0,1.08896717724744,0,0,0.6959152887670281,50,0,23.0,100,0
2022-10-08,-0.895597729767546,50,0,1.0163903171729056,0,0,44.46018926565432,50,0,1.0697188705771443,0,0,0.6899873505169981,50,0,24.0,100,0
2022-10-09,-0.8897233974872573,50,0,1.0199297945217243,0,0,44.46018926565432,50,0,1.0800047102377266,0,0,0.6959626471632405,50,0,22.0,100,0
2022-10-10,-0.9160977086272525,50,0,0.9969652758064632,0,0,44.46018926565432,50,0,1.0569862029227932,0,0,0.6840197460030776,50,0,22.0,100,0
2022-10-11,-0.9283619363992625,50,0,0.9858964906115837,0,0,44.46018926565432,50,0,1.0440278392053997,0,0,0.6801569737860409,50,0,24.0,100,0
2022-10-12,-0.9118534780332536,50,0,0.9976416032439569,0,0,44.46018926565432,50,0,1.062405667559778,0,0,0.6921245264747777,50,0,20.0,100,0
2022-10-13,-0.9170764456042635,50,0,0.9920273905817597,0,0,44.46018926565432,50,0,1.0135501462531953,0,0,0.6923879648839886,50,0,20.0,100,0
2022-10-14,-0.9025372338904611,50,0,0.9983847360674434,0,0,44.46018926565432,50,0,1.0652827605741155,0,0,0.7011517124424865,50,0,24.0,100,0
2022-10-15,-0.9239822120640648,50,0,0.9805611974828855,0,0,44.46018926565432,50,0,1.0314052112378815,0,0,0.6930631319291063,50,0,24.0,100,0
2022-10-16,-0.8938823251597388,50,0,1.003431020618808,0,0,44.46018926565432,50,0,1.0710870350658404,0,0,0.7137452496798233,50,0,24.0,100,0
2022-10-17,-0.8682093103088572,50,0,1.0233015744400085,0,0,44.46018926565432,50,0,1.0859110124326306,0,0,0.7322760930342497,50,0,20.0,100,0
2022-10-18,-0.8880463009331603,50,0,1.0064504936277916,0,0,44.46018926565432,50,0,1.0717321895850533,0,0,0.7249496561323394,50,0,22.0,100,0
2022-10-19,-0.9121880996368338,50,0,0.9853675780237102,0,0,44.46018926565432,50,0,1.043768438990655,0,0,0.714505109692959,50,0,23.0,100,0
2022-10-20,-0.9134360119578019,50,0,0.9826247008826182,0,0,44.46018926565432,50,0,1.0525214836307728,0,0,0.7174404345278721,50,0,23.0,100,0
2022-10-21,-0.8957557980534339,50,0,0.9957472074818707,0,0,44.46018926565432,50,0,1.0714323660211604,0,0,0.7320551104482957,50,0,23.0,100,0
2022-10-22,-0.8826166141880256,50,0,1.0061417280565677,0,0,44.46018926565432,50,0,1.0987550358506997,0,0,0.7446085567995618,50,0,20.0,100,0
2022-10-23,-0.834461469033407,50,0,1.0433727244899282,0,0,44.46018926565432,50,0,1.1538305183478033,0,0,0.7766868274318771,50,0,23.0,100,0
2022-10-24,-0.8529876196982871,50,0,1.0279259785651407,0,0,44.46018926565432,50,0,1.145617367156167,0,0,0.7698426907510055,50,0,22.0,100,0
2022-10-25,-0.742772675682355,50,0,1.1163600958431172,0,0,44.46018926565432,50,0,1.2832620958764844,0,0,0.8408333361719831,50,0,20.0,100,0
2022-10-26,-0.6520932654391358,50,0,1.1994284835882432,0,0,44.46018926565432,50,0,1.4050153858862968,0,0,0.9085188702576673,50,0,33.0,50,0
2022-10-27,-0.7058075030706872,50,0,1.1554343955958715,0,0,44.46018926565432,50,0,1.3680830700302575,0,0,0.8801980290290761,50,0,32.0,50,0
2022-10-28,-0.6691563974968537,50,0,1.1859309381257233,0,0,44.46018926565432,50,0,1.4034418572964489,0,0,0.9078995581599264,50,0,30.0,50,0
2022-10-29,-0.6112212987878234,50,0,1.2329004684551865,0,0,44.46018926565432,50,0,1.5023535227886309,0,100,0.948516619747094,50,0,34.0,50,0
2022-10-30,-0.6401315471301268,50,0,1.209567403867454,0,0,44.46018926565432,50,0,1.4714643355799126,0,0,0.9354905386499605,50,0,34.0,50,0
2022-10-31,-0.6569265122975495,50,0,1.1947012245594468,0,0,46.694925964629924,50,0,1.4534172435282409,0,0,0.9286750310067207,50,0,31.0,50,0
2022-11-01,-0.649014752003005,50,0,1.200644440359474,0,0,46.694925964629924,50,0,1.4735187957810822,0,0,0.9380702968289895,50,0,30.0,50,0
2022-11-02,-0.7046148367240729,50,0,1.1536874875149696,0,0,46.694925964629924,50,0,1.3993244012254151,0,0,0.9062088766591474,50,0,30.0,50,0
2022-11-03,-0.6949481052962347,50,0,1.1605756381039094,0,0,46.694925964629924,50,0,1.41307268062757,0,0,0.9163104769798013,50,0,30.0,50,0
2022-11-04,-0.5909737895998752,50,0,1.2467891330530438,0,0,46.694925964629924,50,0,1.4990513896689117,0,0,0.9893623947559387,50,0,30.0,50,0
2022-11-05,-0.6069910097164275,50,0,1.2326044618314247,0,0,46.694925964629924,50,0,1.4440676631430265,0,0,0.9832545238874536,50,0,38.0,50,0
2022-11-06,-0.6555359954592964,50,0,1.1920185297693622,0,0,46.694925964629924,50,0,1.389420684356493,0,0,0.9559511696104721,50,0,40.0,50,0
2022-11-07,-0.6619387028242126,50,0,1.1854258108253146,0,0,46.694925964629924,50,0,1.43315185378586,0,0,0.9555008782006051,50,0,33.0,50,0
2022-11-08,-0.8765881868790175,50,0,1.0066079811797564,0,0,46.694925964629924,50,0,1.2485378685682507,0,0,0.8159437822661411,50,0,31.0,50,0
2022-11-09,-1.0525641317719545,50,0,0.8256537979610031,100,0,46.694925964629924,50,0,1.1388956813598297,0,0,0.6734183217763857,50,0,29.0,50,0
2022-11-10,-0.8460101628789531,50,0,0.979561816025687,0,0,46.694925964629924,50,0,1.3370468653216674,0,0,0.8034793474674383,50,0,22.0,100,0
2022-11-11,-0.8643326009640809,50,0,0.9663825594258248,0,0,46.694925964629924,50,0,1.4121224414904918,0,0,0.797437771651577,50,0,25.0,100,0
2022-11-12,-0.8917696818115786,50,0,0.9440073900835086,50,0,46.694925964629924,50,0,1.3663228992759786,0,0,0.7832250736198764,50,0,21.0,100,0
2022-11-13,-0.9269326632743499,50,0,0.9194405604507029,50,0,46.694925964629924,50,0,1.3710428919054527,0,0,0.7672964437584336,50,0,22.0,100,0
2022-11-14,-0.9032675519085647,50,0,0.9343868165623607,50,0,46.694925964629924,50,0,1.3645223794497314,0,0,0.7844129194038619,50,0,24.0,100,0
2022-11-15,-0.889093501020659,50,0,0.940460807749454,50,0,46.694925964629924,50,0,1.344005065340487,0,0,0.7939219289357342,50,0,22.0,100,0
2022-11-16,-0.922704538142346,50,0,0.9137662558455358,50,0,46.694925964629924,50,0,1.2918259949737692,0,0,0.7755724275909536,50,0,23.0,100,0
2022-11-17,-0.9360844643061889,50,0,0.9019079757669753,50,0,46.694925964629924,50,0,1.2500551685639505,0,0,0.7699552801446633,50,0,20.0,100,0
2022-11-18,-0.9241875084820557,50,0,0.9087104714703379,50,0,46.694925964629924,50,0,1.2777559678649113,0,0,0.78035343877483,50,0,23.0,100,0
2022-11-19,-0.9144301069379582,50,0,0.9150303696595978,50,0,46.694925964629924,50,0,1.2948085484190215,0,0,0.79022519987639,50,0,23.0,100,0
2022-11-20,-0.9957101495931184,50,0,0.8552693668149985,100,0,46.694925964629924,50,0,1.1726454505354331,0,0,0.7433516028552625,50,0,24.0,100,0
2022-11-21,-1.0288289373852548,50,0,0.8308118745710349,100,0,46.694925964629924,50,0,1.1750565416208905,0,0,0.7263610367869905,50,0,21.0,100,0
2022-11-22,-0.9936202358591474,50,0,0.8506990663496524,100,0,46.694925964629924,50,0,1.1734910289961293,0,0,0.7479857582194158,50,0,22.0,100,0
2022-11-23,-0.9360696495017949,50,0,0.8864712964603837,50,0,46.694925964629924,50,0,1.225988787751405,0,0,0.7836376901537373,50,0,22.0,100,0
2022-11-24,-0.9140193566260594,50,0,0.9005726461684295,50,0,46.694925964629924,50,0,1.2748267469466612,0,0,0.8000553031303592,50,0,20.0,100,0
2022-11-25,-0.9174363246099303,50,0,0.8973382152718407,50,0,46.694925964629924,50,0,1.276931440779497,0,0,0.8004633404103145,50,0,20.0,100,0
2022-11-26,-0.911148323678707,50,0,0.901121990338706,50,0,46.694925964629924,50,0,1.305959544947297,0,0,0.8073739951557829,50,0,22.0,100,0
2022-11-27,-0.9193964546087101,50,0,0.8946553022198916,50,0,46.694925964629924,50,0,1.2875716149652736,0,0,0.8043933415428715,50,0,26.0,50,0
2022-11-28,-0.9473567249789974,50,0,0.8732672429419216,50,0,46.694925964629924,50,0,1.2566209889221256,0,0,0.7876987613260943,50,0,28.0,50,0
2022-11-29,-0.8967740973687659,50,0,0.9087095532854799,50,0,46.694925964629924,50,0,1.339081613626924,0,0,0.8223687855949291,50,0,26.0,50,0
2022-11-30,-0.8157190124972955,50,0,0.9685408298189044,0,0,44.53558786278318,50,0,1.4057373427587707,0,0,0.8793146998188826,50,0,29.0,50,0
2022-12-01,-0.8388521113401907,50,0,0.9512870982042579,50,0,44.53558786278318,50,0,1.3904442532665384,0,0,0.8667232167835874,50,0,27.0,50,0
2022-12-02,-0.8212901936830703,50,0,0.9634746772710231,0,0,44.53558786278318,50,0,1.4120903574885317,0,0,0.8805649251955326,50,0,27.0,50,0
2022-12-03,-0.8751782207594561,50,0,0.924210801673436,50,0,44.53558786278318,50,0,1.3138107663413343,0,0,0.8476482207745496,50,0,27.0,50,0
2022-12-04,-0.8345038649894213,50,0,0.9527380049268461,50,0,44.53558786278318,50,0,1.3710068413471408,0,0,0.8762762550290852,50,0,26.0,50,0
2022-12-05,-0.8562053220850717,50,0,0.9361589262865518,50,0,44.53558786278318,50,0,1.3468965969514137,0,0,0.8637959806299595,50,0,26.0,50,0
2022-12-06,-0.8463583258403631,50,0,0.9442452739342369,50,0,44.53558786278318,50,0,1.3558498014064972,0,0,0.8738709211572047,50,0,25.0,100,0
2022-12-07,-0.888817578290183,50,0,0.9157200359051401,50,0,44.53558786278318,50,0,1.3020379348713174,0,0,0.8501474528000341,50,0,29.0,50,0
