date,mvrv_zscore_raw,mvrv_zscore,ma_200w_ratio_raw,ma_200w,monthly_rsi_raw,monthly_rsi,pi_cycle_ratio_raw,pi_cycle,puell_raw,puell,fear_greed_raw,fear_greed
2020-02-06,-0.10924731759507886,50,1.8489700935871864,0,57.94155530964533,50,0.5054357170589487,100,1.1205199682352347,50,61.0,0
2020-02-07,-0.10762732998706127,50,1.8581865695343331,0,57.94155530964533,50,0.5054221440862305,100,1.131058218248967,50,56.0,0
2020-02-08,-0.10076186787958825,50,1.8768225942294814,0,57.94155530964533,50,0.5053317095433107,100,1.1430179427634537,50,56.0,0
2020-02-09,-0.0846372685793161,50,1.9197034449989028,0,57.94155530964533,50,0.505269981032915,100,1.285976595906503,50,56.0,0
2020-02-10,-0.10610344557252067,50,1.8646135973846758,0,57.94155530964533,50,0.5052167375619525,100,1.0188634334864108,50,57.0,0
2020-02-11,-0.07943701935061362,50,1.9375627495689791,0,57.94155530964533,50,0.505626092697571,100,1.2359145549089714,50,52.0,0
2020-02-12,-0.07422565134737483,50,1.951532702197568,0,57.94155530964533,50,0.5060691778376293,100,1.214447164717572,50,61.0,0
2020-02-13,-0.08378245297576731,50,1.9255132802581472,0,57.94155530964533,50,0.5057994180401948,100,1.193297139425531,50,65.0,0
2020-02-14,-0.07575602374122181,50,1.9466411414744726,0,57.94155530964533,50,0.505254864515498,100,1.1534231866128792,50,63.0,0
2020-02-15,-0.10720342569411237,50,1.8597540944040807,0,57.94155530964533,50,0.5043753062162869,100,1.1767515755721458,50,64.0,0
2020-02-16,-0.10469048938417236,50,1.8649396895672112,0,57.94155530964533,50,0.5036406706685814,100,1.142816219941286,50,59.0,0
2020-02-17,-0.12347990047997465,50,1.8122925892863613,0,57.94155530964533,50,0.5027330987556559,100,1.2698237506776393,50,49.0,50
2020-02-18,-0.08956542006587961,50,1.905674949823279,0,57.94155530964533,50,0.5021799043259844,100,1.2150577282059711,50,53.0,0
2020-02-19,-0.12862044813409645,50,1.7989239892429005,0,57.94155530964533,50,0.5014385918563637,100,1.1744943452068097,50,50.0,0
2020-02-20,-0.13007559646287212,50,1.7926319573327805,0,57.94155530964533,50,0.5006405468624667,100,0.9791140745609266,50,44.0,50
2020-02-21,-0.12421169183091171,50,1.8067702978687632,0,57.94155530964533,50,0.4998488299065376,100,1.2005981483417933,50,44.0,50
2020-02-22,-0.1262452637897938,50,1.7996186875398366,0,57.94155530964533,50,0.49911166982951166,100,1.1455051885092604,50,43.0,50
2020-02-23,-0.10595281902294704,50,1.8526310988432813,0,57.94155530964533,50,0.4983735114315455,100,1.1201600494632549,50,46.0,50
2020-02-24,-0.12873664784347516,50,1.7901061865414887,0,57.94155530964533,50,0.4975568934955526,100,1.0987915213803365,50,46.0,50
2020-02-25,-0.15061888272965493,50,1.731716601218066,0,57.94155530964533,50,0.4966198477535706,100,1.1247882000742568,50,44.0,50
2020-02-26,-0.1879941891753771,50,1.628840391286882,0,57.94155530964533,50,0.4955617438637077,100,0.985030463076928,50,41.0,50
2020-02-27,-0.18901100962220824,50,1.6233763853581624,0,57.94155530964533,50,0.49472507708058777,100,1.0320198643941931,50,39.0,50
2020-02-28,-0.19089967256328044,50,1.6163475239958234,0,57.94155530964533,50,0.49387841469340066,100,1.0936966127795753,50,40.0,50
2020-02-29,-0.20247190008343233,50,1.583523787578992,0,55.20176824311299,50,0.4928632790313281,100,0.9584154514703982,50,38.0,50
2020-03-01,-0.20512152189741123,50,1.5744067964510802,0,55.20176824311299,50,0.49200865379757075,100,1.1930334668425013,50,39.0,50
2020-03-02,-0.18005733460513143,50,1.6397533321854159,0,55.20176824311299,50,0.4912503639482188,100,1.0435109165778302,50,38.0,50
2020-03-03,-0.1898090472968513,50,1.6126914466394453,0,55.20176824311299,50,0.49046050004653263,100,1.0627938166789752,50,38.0,50
2020-03-04,-0.18917912533099981,50,1.6086477283135427,0,55.20176824311299,50,0.4897387201133738,100,1.179678010236349,50,40.0,50
2020-03-05,-0.16796965740401656,50,1.663029099488402,0,55.20176824311299,50,0.48921747221796225,100,1.1532290872058135,50,41.0,50
2020-03-06,-0.1623403013339589,50,1.6766208512667882,0,55.20176824311299,50,0.4887238473532152,100,1.1215185310335842,50,39.0,50
2020-03-07,-0.17964867300856566,50,1.6292212530879826,0,55.20176824311299,50,0.48812633667367655,100,1.1266010548040333,50,38.0,50
2020-03-08,-0.23430186573612838,50,1.4833331841362878,0,55.20176824311299,50,0.48741123186154545,100,1.0742697369048273,50,33.0,50
2020-03-09,-0.24823195875082163,50,1.4429300836758254,0,55.20176824311299,50,0.48664543465988963,100,0.9258067331369112,50,17.0,100
2020-03-10,-0.246690759541507,50,1.4439989422925545,0,55.20176824311299,50,0.48590933848379264,100,0.8203615605323126,50,16.0,100
2020-03-11,-0.24322164106132885,50,1.447955208688326,0,55.20176824311299,50,0.48544755161351466,100,0.7333061742061708,50,17.0,100
2020-03-12,-0.44510067251417207,50,0.9039355883585194,100,55.20176824311299,50,0.484076281015759,100,0.8332419952797484,50,14.0,100
2020-03-13,-0.3944784978245977,50,1.0250711967518618,50,55.20176824311299,50,0.48293715657598396,100,0.5310782659033154,50,10.0,100
2020-03-14,-0.4280853669198251,50,0.9366101569523034,100,55.20176824311299,50,0.4818239397543021,100,0.5526130690021352,50,8.0,100
2020-03-15,-0.41218422984681585,50,0.9748429166257812,100,55.20176824311299,50,0.48068707208112915,100,0.4983214029011637,100,12.0,100
2020-03-16,-0.4357375005731938,50,0.9114161466404653,100,55.20176824311299,50,0.4794181873801213,100,0.48515841503022916,100,9.0,100
2020-03-17,-0.4056914048308094,50,0.9842028938243461,100,55.20176824311299,50,0.478229770021748,100,0.521276825213048,50,8.0,100
2020-03-18,-0.4071790701008717,50,0.9791661823362364,100,55.20176824311299,50,0.47708931788012304,100,0.4269489686230348,100,11.0,100
2020-03-19,-0.34832609482859833,50,1.125597130552281,50,55.20176824311299,50,0.47607500121806834,100,0.4909886922332645,100,12.0,100
2020-03-20,-0.34969281605441394,50,1.1194307154406637,50,55.20176824311299,50,0.4751704021094382,100,0.58091429625833,50,9.0,100
2020-03-21,-0.3495209170426892,50,1.118905032124141,50,55.20176824311299,50,0.47434137762947776,100,0.6070241621507875,50,9.0,100
2020-03-22,-0.3746504788364558,50,1.0556144809054204,50,55.20176824311299,50,0.47346130521858554,100,0.6142678040284305,50,11.0,100
2020-03-23,-0.32684890449052095,50,1.17343783642947,50,55.20176824311299,50,0.47284299563634563,100,0.5475565212386595,50,10.0,100
2020-03-24,-0.30660075234740203,50,1.2246548836339495,0,55.20176824311299,50,0.472365017144,100,0.6931863866352537,50,12.0,100
2020-03-25,-0.31266905265743833,50,1.2083009226769714,0,55.20176824311299,50,0.47177568205258125,100,0.4978816214600332,100,13.0,100
2020-03-26,-0.3080738034440764,50,1.2189582201405669,0,55.20176824311299,50,0.47110173699441427,100,0.8395563668070661,50,14.0,100
2020-03-27,-0.3269935337142232,50,1.170467224552536,50,55.20176824311299,50,0.47034850779401344,100,0.8215931265112345,50,12.0,100
2020-03-28,-0.34564415071271204,50,1.1229422989217301,50,55.20176824311299,50,0.46949096414475633,100,0.6728814628224025,50,8.0,100
2020-03-29,-0.36910436759588705,50,1.0632894316420527,50,55.20176824311299,50,0.4686253687960762,100,0.7233507694335162,50,12.0,100
2020-03-30,-0.3300808994920091,50,1.158216049859293,50,55.20176824311299,50,0.46799424185944627,100,0.7115153116282613,50,10.0,100
2020-03-31,-0.3301859398769807,50,1.1565251098174785,50,48.37106242897722,50,0.46740374628893755,100,0.8041252107015072,50,12.0,100
2020-04-01,-0.31337101957850105,50,1.1934773968878347,50,48.37106242897722,50,0.4668981775677598,100,0.7562141380621159,50,12.0,100
2020-04-02,-0.30242574577366793,50,1.2193811745122152,0,48.37106242897722,50,0.46642890068170945,100,0.7943906926924692,50,14.0,100
2020-04-03,-0.3053630648650307,50,1.211089990348798,0,48.37106242897722,50,0.4660373887191251,100,0.6976527105082105,50,14.0,100
2020-04-04,-0.29747034477401724,50,1.2294873553091425,0,48.37106242897722,50,0.46566867935967515,100,0.8268123086790623,50,12.0,100
2020-04-05,-0.3025696126598017,50,1.2161214100150588,0,48.37106242897722,50,0.4653912669347416,100,0.9111029039176946,50,12.0,100
2020-04-06,-0.26618098999703205,50,1.3058601296177936,0,48.37106242897722,50,0.4654557981238395,100,0.6993621270742569,50,12.0,100
2020-04-07,-0.2740902219953805,50,1.284988589450664,0,48.37106242897722,50,0.4651533301930318,100,0.9573243934812379,50,20.0,100
2020-04-08,-0.2608700639513356,50,1.3168497346696135,0,48.37106242897722,50,0.46497341324675523,100,0.808752963275284,50,21.0,100
2020-04-09,-0.26629029622839767,50,1.3027614694273295,0,48.37106242897722,50,0.46470084717397075,100,0.8652509533935671,50,22.0,100
2020-04-10,-0.2964986320033143,50,1.223298453022987,0,48.37106242897722,50,0.4642939837728566,100,0.8724710628235047,50,15.0,100
2020-04-11,-0.2947352924925205,50,1.2264833708578995,0,48.37106242897722,50,0.46372515855892776,100,0.8445028624051865,50,15.0,100
2020-04-12,-0.287737864885954,50,1.24249965893244,0,48.37106242897722,50,0.4632685411642708,100,0.8094755462369352,50,10.0,100
2020-04-13,-0.2960665366364911,50,1.2210521649010588,0,48.37106242897722,50,0.4628149854089186,100,0.8893829771536557,50,11.0,100
2020-04-14,-0.2951454787642233,50,1.2222189433707196,0,48.37106242897722,50,0.46240720394413576,100,0.882884343138565,50,15.0,100
2020-04-15,-0.31329106739851004,50,1.1768807393392242,50,48.37106242897722,50,0.46191397000977186,100,0.880403927781734,50,18.0,100
2020-04-16,-0.2764854623057142,50,1.2650861133380402,0,48.37106242897722,50,0.4615946713192701,100,0.8155948055051877,50,13.0,100
2020-04-17,-0.2799162165532558,50,1.2558432384842328,0,48.37106242897722,50,0.46126297509215997,100,0.6999556334677614,50,15.0,100
2020-04-18,-0.2667121689728263,50,1.2869525520858964,0,48.37106242897722,50,0.4609715791874119,100,0.8611926710305438,50,18.0,100
2020-04-19,-0.2749832193571477,50,1.2659863822328963,0,48.37106242897722,50,0.46071607651663965,100,0.8285448506337929,50,16.0,100
2020-04-20,-0.296484171919435,50,1.2124661407656274,0,48.37106242897722,50,0.4603787849378264,100,0.8752686005582861,50,15.0,100
2020-04-21,-0.2951005738374485,50,1.214548615149057,0,48.37106242897722,50,0.4600665267093482,100,0.8004081961095201,50,17.0,100
2020-04-22,-0.2765972501891646,50,1.2582776790185766,0,48.37106242897722,50,0.4599783582308403,100,0.6985789174467928,50,19.0,100
2020-04-23,-0.2502532035490215,50,1.3215958252378774,0,48.37106242897722,50,0.4598663910534352,100,0.7952391070446833,50,19.0,100
2020-04-24,-0.24928205847650783,50,1.3236022752603431,0,48.37106242897722,50,0.4597778332188022,100,0.842682945826403,50,20.0,100
2020-04-25,-0.24711043853793258,50,1.3279716015131449,0,48.37106242897722,50,0.4598449134421512,100,0.7839085183482747,50,24.0,100
2020-04-26,-0.23653040552815674,50,1.3525509828972286,0,48.37106242897722,50,0.45969141314321565,100,0.8032587081228408,50,21.0,100
2020-04-27,-0.2308120059971049,50,1.3677700000094763,0,48.37106242897722,50,0.45950990825358956,100,0.8410589213189668,50,28.0,50
2020-04-28,-0.23152570805073813,50,1.365213393766221,0,48.37106242897722,50,0.45938849228915085,100,0.9058204579354274,50,26.0,50
2020-04-29,-0.1637737919768122,50,1.5379342485008978,0,48.37106242897722,50,0.45979303473076044,100,0.9440898288096824,50,26.0,50
2020-04-30,-0.1732674696215399,50,1.5172094461083054,0,54.61664550525148,50,0.45994344519463093,100,0.9829624715167876,50,44.0,50
2020-05-01,-0.15961839126554478,50,1.5512385626302998,0,54.61664550525148,50,0.4601377750124119,100,1.0529607564368744,50,40.0,50
2020-05-02,-0.15137246558108758,50,1.5709386430727335,0,54.61664550525148,50,0.46030072185057197,100,1.018479205047769,50,40.0,50
2020-05-03,-0.15763095289451867,50,1.5552536440253175,0,54.61664550525148,50,0.4605975593674282,100,1.1728867082991123,50,45.0,50
2020-05-04,-0.15924777355763728,50,1.5510706871972013,0,54.61664550525148,50,0.46048888023562795,100,1.0679712181657133,50,44.0,50
2020-05-05,-0.15228015010600987,50,1.5675929186396138,0,54.61664550525148,50,0.4604281023482893,100,1.089610796991438,50,40.0,50
2020-05-06,-0.13356451544489611,50,1.614873598580198,0,54.61664550525148,50,0.4604698011773133,100,1.226296108967939,50,42.0,50
2020-05-07,-0.0862355376766052,50,1.7395278950753774,0,54.61664550525148,50,0.4607105315628308,100,1.084440365209739,50,49.0,50
2020-05-08,-0.09735301867218009,50,1.7141693765601471,0,54.61664550525148,50,0.46090755249480303,100,1.084848546187498,50,55.0,0
2020-05-09,-0.11753493665655416,50,1.663299095295038,0,54.61664550525148,50,0.46113668965834476,100,1.0305431721364986,50,56.0,0
2020-05-10,-0.17869822864502677,50,1.5120294923484814,0,54.61664550525148,50,0.46117955669209976,100,1.1404988673954428,50,48.0,50
2020-05-11,-0.18687585618232222,50,1.4891578513870447,0,54.61664550525148,50,0.4611419374979166,100,1.0167612964229131,50,40.0,50
2020-05-12,-0.1707741188991312,50,1.5267198970624354,0,54.61664550525148,50,0.46121406177520896,100,0.5307192990840961,50,39.0,50
2020-05-13,-0.1357868267767903,50,1.6125625592282813,0,54.61664550525148,50,0.4616043882866297,100,0.4644737283870514,100,41.0,50
2020-05-14,-0.10285117969068697,50,1.693375184090192,0,54.61664550525148,50,0.46208095524175186,100,0.49025770986552336,100,40.0,50
2020-05-15,-0.13682749865754673,50,1.6096933978075165,0,54.61664550525148,50,0.46246837252782547,100,0.5340247959267777,50,44.0,50
2020-05-16,-0.13215061444456125,50,1.6197894965162678,0,54.61664550525148,50,0.4627628660775561,100,0.5024045542667647,50,41.0,50
2020-05-17,-0.11215321053667594,50,1.6674301344579292,0,54.61664550525148,50,0.4630215287912047,100,0.42446133373445033,100,40.0,50
2020-05-18,-0.11031229912329919,50,1.6731990763151503,0,54.61664550525148,50,0.46300783061872597,100,0.5856078637646058,50,50.0,0
2020-05-19,-0.10935460038789824,50,1.676034236933109,0,54.61664550525148,50,0.46291796563124554,100,0.5313017225755846,50,50.0,0
2020-05-20,-0.12641604362508813,50,1.633279973824856,0,54.61664550525148,50,0.4626637306567373,100,0.5278781417649206,50,52.0,0
2020-05-21,-0.15774701473433717,50,1.5549718576669282,0,54.61664550525148,50,0.46232262322630757,100,0.567007817337693,50,49.0,50
2020-05-22,-0.15117698681957092,50,1.5692845296049875,0,54.61664550525148,50,0.4620398202626129,100,0.46687737794962747,100,42.0,50
2020-05-23,-0.1498100790643502,50,1.571387403550782,0,54.61664550525148,50,0.46177422678705116,100,0.47194209731400927,100,40.0,50
2020-05-24,-0.17641003999324964,50,1.5053078313627208,0,54.61664550525148,50,0.46135735068971007,100,0.4390384195978195,100,43.0,50
2020-05-25,-0.1687284549688167,50,1.5213745554308085,0,54.61664550525148,50,0.46109183591307695,100,0.4640633827518945,100,41.0,50
2020-05-26,-0.17391128802806835,50,1.507224596316056,0,54.61664550525148,50,0.4605512676380103,100,0.46497160368541074,100,39.0,50
2020-05-27,-0.15065943665530737,50,1.5625686305636053,0,54.61664550525148,50,0.4601082878103316,100,0.5599182843742398,50,39.0,50
2020-05-28,-0.12282702728732665,50,1.628833063519634,0,54.61664550525148,50,0.4597914231106127,100,0.5134624195301112,50,41.0,50
2020-05-29,-0.13276957578037188,50,1.603995746431682,0,54.61664550525148,50,0.4594383078786758,100,0.5185859937361186,50,48.0,50
2020-05-30,-0.1147468613641754,50,1.6462775541486894,0,54.61664550525148,50,0.45907945722811677,100,0.6033119805211089,50,48.0,50
2020-05-31,-0.13303679131808266,50,1.6007861411241853,0,56.60674833535084,50,0.4587947144123813,100,0.5815182058683847,50,51.0,0
2020-06-01,-0.08133026037208403,50,1.7286168088812457,0,56.60674833535084,50,0.4586302912518517,100,0.5436190604134112,50,50.0,0
2020-06-02,-0.12958640282316486,50,1.6104635135644099,0,56.60674833535084,50,0.4581298085186029,100,0.5459766172983476,50,56.0,0
2020-06-03,-0.12089333371488041,50,1.63067148742314,0,56.60674833535084,50,0.4577750104477582,100,0.5552615111157311,50,48.0,50
2020-06-04,-0.10954228546427294,50,1.6577569370802758,0,56.60674833535084,50,0.45745655774127303,100,0.5977297934102773,50,54.0,0
2020-06-05,-0.1217387701333443,50,1.6270121307683405,0,56.60674833535084,50,0.45738442576675503,100,0.7090499099822185,50,53.0,0
2020-06-06,-0.1200972586539776,50,1.629747693642736,0,56.60674833535084,50,0.4573903119430944,100,0.7650092185749241,50,54.0,0
2020-06-07,-0.11476681595552984,50,1.6412400159024962,0,56.60674833535084,50,0.45757787152118823,100,0.6024634908180411,50,54.0,0
2020-06-08,-0.11442965189092129,50,1.6430906079789263,0,56.60674833535084,50,0.4575434435358456,100,0.6372383193338254,50,53.0,0
2020-06-09,-0.11417108564062343,50,1.642971718884807,0,56.60674833535084,50,0.4579046729968607,100,0.6257590100713852,50,52.0,0
2020-06-10,-0.10698903041793037,50,1.659436077890453,0,56.60674833535084,50,0.45848575610368103,100,0.639706797435655,50,54.0,0
2020-06-11,-0.1494716092939062,50,1.5552821943820887,0,56.60674833535084,50,0.4585411777116186,100,0.7059703283043719,50,52.0,0
2020-06-12,-0.1371298709331244,50,1.5835596530248799,0,56.60674833535084,50,0.4588606478814869,100,0.6077345801735824,50,38.0,50
2020-06-13,-0.1368842198166335,50,1.5827453952701205,0,56.60674833535084,50,0.45896868185282497,100,0.5936363578685289,50,38.0,50
2020-06-14,-0.14527310407012156,50,1.5613060025908347,0,56.60674833535084,50,0.4590360022404809,100,0.6410947079543259,50,40.0,50
2020-06-15,-0.13862479463003577,50,1.5760846753006983,0,56.60674833535084,50,0.4592539096794549,100,0.5120041097995793,50,37.0,50
2020-06-16,-0.13345132048093372,50,1.5875312021080277,0,56.60674833535084,50,0.4598092583775417,100,0.5954216105787269,50,39.0,50
2020-06-17,-0.13854201206907235,50,1.5739612413247748,0,56.60674833535084,50,0.4605268554701442,100,0.540179497084977,50,38.0,50
2020-06-18,-0.14428800984209905,50,1.5625433363866068,0,56.60674833535084,50,0.46112259883772966,100,0.47957588181059485,100,40.0,50
2020-06-19,-0.15150099245114856,50,1.543638862429957,0,56.60674833535084,50,0.461740926584224,100,0.5439393086900149,50,39.0,50
2020-06-20,-0.1466672937783259,50,1.5538723166600212,0,56.60674833535084,50,0.4624381282237632,100,0.5137418538431975,50,38.0,50
2020-06-21,-0.15187757910001803,50,1.5402389615982481,0,56.60674833535084,50,0.4629599916412468,100,0.5627523807327776,50,37.0,50
2020-06-22,-0.12456151962012908,50,1.6048393262890945,0,56.60674833535084,50,0.4638290336881526,100,0.5591448636241511,50,38.0,50
2020-06-23,-0.12999998311904234,50,1.5910596211459829,0,56.60674833535084,50,0.464718886603663,100,0.626067433385979,50,41.0,50
2020-06-24,-0.1519377064482407,50,1.5367071929378722,0,56.60674833535084,50,0.4652650036061717,100,0.5412379046832739,50,50.0,0
2020-06-25,-0.15502038060599058,50,1.5275653927395523,0,56.60674833535084,50,0.46562818795476146,100,0.537398380310418,50,43.0,50
2020-06-26,-0.16278173533599644,50,1.5115502169698696,0,56.60674833535084,50,0.4661674992221327,100,0.6303014859845131,50,40.0,50
2020-06-27,-0.17369170642342824,50,1.4841210312312176,0,56.60674833535084,50,0.46698660800470077,100,0.5121419050677267,50,43.0,50
2020-06-28,-0.16636278767915927,50,1.5000726741447281,0,56.60674833535084,50,0.4677925409379259,100,0.552507755729285,50,40.0,50
2020-06-29,-0.16122906051328345,50,1.5110888748117688,0,56.60674833535084,50,0.4687186291458709,100,0.54726372751186,50,41.0,50
2020-06-30,-0.16432067591751506,50,1.5029482153159688,0,55.6319757707692,50,0.4693917956278136,100,0.5636672888435881,50,44.0,50
2020-07-01,-0.15771590892854978,50,1.5174083813799268,0,55.6319757707692,50,0.4716729542282187,100,0.6496927887145731,50,42.0,50
2020-07-02,-0.16790311101126756,50,1.4917880558143262,0,55.6319757707692,50,0.47371208351082156,100,0.6375498071878547,50,42.0,50
2020-07-03,-0.16987774778812462,50,1.485766937968101,0,55.6319757707692,50,0.4759700350390242,100,0.6371564534300401,50,41.0,50
2020-07-04,-0.16581776092253284,50,1.4940310098276153,0,55.6319757707692,50,0.47819300740130094,100,0.5958222756900545,50,40.0,50
2020-07-05,-0.16908492888183616,50,1.4849307713900526,0,55.6319757707692,50,0.4805377618085614,100,0.6138183684489583,50,38.0,50
2020-07-06,-0.15137036915277416,50,1.5257865288348906,0,55.6319757707692,50,0.482725715591311,100,0.6230172919597274,50,40.0,50
2020-07-07,-0.15751751868631939,50,1.51008543045453,0,55.6319757707692,50,0.48482443764569627,100,0.6415958982111589,50,43.0,50
2020-07-08,-0.1457842676297553,50,1.5382757032136203,0,55.6319757707692,50,0.4865569813925975,100,0.6068968017650722,50,44.0,50
2020-07-09,-0.16001894694296454,50,1.503660322119896,0,55.6319757707692,50,0.48824925162626526,100,0.6773260289261477,50,44.0,50
2020-07-10,-0.1564107464613912,50,1.5108875209085053,0,55.6319757707692,50,0.4899508460825337,100,0.645549396462089,50,41.0,50
2020-07-11,-0.1598024268535596,50,1.501565765233458,0,55.6319757707692,50,0.49175192632664616,100,0.6135178226206113,50,44.0,50
2020-07-12,-0.15629365465485787,50,1.5084863704597549,0,55.6319757707692,50,0.49324498995074434,100,0.5952394074637711,50,41.0,50
2020-07-13,-0.15999057419846,50,1.4984648780245557,0,55.6319757707692,50,0.4945656608449697,100,0.589748046778579,50,43.0,50
2020-07-14,-0.15867686787355226,50,1.5008107093094336,0,55.6319757707692,50,0.49595302755119275,100,0.5970020756406669,50,43.0,50
2020-07-15,-0.1633309630592238,50,1.4890178456519683,0,55.6319757707692,50,0.49736155175434943,100,0.5685154851068437,50,44.0,50
2020-07-16,-0.16780493571939956,50,1.4771777596645956,0,55.6319757707692,50,0.4989410987457673,100,0.5642893002282192,50,43.0,50
2020-07-17,-0.16615925165834136,50,1.4795783922577315,0,55.6319757707692,50,0.5006863177370484,100,0.4960183939769634,100,41.0,50
2020-07-18,-0.16487203656393942,50,1.4812541873838914,0,55.6319757707692,50,0.5026564623845493,100,0.5513635460982856,50,44.0,50
2020-07-19,-0.1620708717733098,50,1.4867099265941612,0,55.6319757707692,50,0.5043965056213038,100,0.5378412434291551,50,41.0,50
2020-07-20,-0.1656722842065337,50,1.4769240976980107,0,55.6319757707692,50,0.5062569607361623,100,0.5912546378753212,50,44.0,50
2020-07-21,-0.15063354961787462,50,1.5110643938501078,0,55.6319757707692,50,0.5080274900075328,100,0.5527076245833675,50,44.0,50
2020-07-22,-0.14128614752159818,50,1.5324548330448582,0,55.6319757707692,50,0.5098643942078398,100,0.6580554432451321,50,50.0,0
2020-07-23,-0.1363885828024775,50,1.5433835951559127,0,55.6319757707692,50,0.5117481051338298,100,0.6345316224580424,50,55.0,0
2020-07-24,-0.140878799740842,50,1.5320031360617674,0,55.6319757707692,50,0.5135431992511894,100,0.7307991876647487,50,53.0,0
2020-07-25,-0.13058484201362336,50,1.5551472212551047,0,55.6319757707692,50,0.5153367521695846,100,0.6445470744711819,50,55.0,0
2020-07-26,-0.11511211837918092,50,1.5905459528202024,0,55.6319757707692,50,0.5169871409582105,100,0.7182567449975992,50,55.0,0
2020-07-27,-0.041726657433557565,50,1.766578566194448,0,55.6319757707692,50,0.5190623404523341,100,0.7543979499439755,50,58.0,0
2020-07-28,-0.05094319698722266,50,1.7482184896946935,0,55.6319757707692,50,0.5209164081069275,100,0.8195047773502783,50,76.0,0
2020-07-29,-0.040664307591943345,50,1.7734313475645547,0,55.6319757707692,50,0.5227220980720789,100,0.8307190526349734,50,71.0,0
2020-07-30,-0.04070246502023952,50,1.774432144544357,0,55.6319757707692,50,0.5248127063888568,100,0.7717272294325932,50,76.0,0
2020-07-31,-0.02836674426026443,50,1.8045457466072543,0,61.09182099446936,50,0.5269715249501155,100,0.8640611315338966,50,75.0,0
2020-08-01,0.00160384762294103,50,1.8752758422130507,0,61.09182099446936,50,0.5292093214058028,100,0.7836616651904024,50,75.0,0
2020-08-02,-0.04669056579607386,50,1.7613455044698394,0,61.09182099446936,50,0.5312832794713894,100,0.7694681748744175,50,80.0,0
2020-08-03,-0.03949883131925291,50,1.7817555213495293,0,61.09182099446936,50,0.5334966687398127,100,0.8857079843582277,50,75.0,0
2020-08-04,-0.04247393883508876,50,1.7743233661410347,0,61.09182099446936,50,0.5358084064819256,100,0.7885768253052748,50,72.0,0
2020-08-05,-0.009676145089299499,50,1.8541606441269447,0,61.09182099446936,50,0.5379156936339562,100,0.7469185297332096,50,75.0,0
2020-08-06,-0.009560796927204723,50,1.8593889737561262,0,61.09182099446936,50,0.54006538283334,100,0.9535541025259797,50,79.0,0
2020-08-07,-0.023309546865295332,50,1.830209622954153,0,61.09182099446936,50,0.5421127668866242,100,0.8946843349886471,50,77.0,0
2020-08-08,-0.015288206639518383,50,1.8506175615625562,0,61.09182099446936,50,0.5442182651883684,100,0.7849894397311645,50,77.0,0
2020-08-09,-0.02044687603084053,50,1.8384797783179372,0,61.09182099446936,50,0.5464464048636694,100,0.8431402806315406,50,79.0,0
2020-08-10,-0.008890612994769636,50,1.8660013696579434,0,61.09182099446936,50,0.5487751580103265,100,0.8217534896822161,50,78.0,0
2020-08-11,-0.04184079315451943,50,1.7887447110125976,0,61.09182099446936,50,0.5507730516758685,100,0.9061659576625909,50,84.0,0
2020-08-12,-0.030535006669548653,50,1.8152297413848253,0,61.09182099446936,50,0.5525606311147038,100,0.8882705889454181,50,75.0,0
2020-08-13,-0.018607765031721374,50,1.843968777665291,0,61.09182099446936,50,0.5543591349819669,100,0.8332780236470485,50,75.0,0
2020-08-14,-0.019694732699816486,50,1.8418248379300066,0,61.09182099446936,50,0.5561564669384335,100,0.9629331068878293,50,78.0,0
2020-08-15,-0.014287492601315527,50,1.8539683731756147,0,61.09182099446936,50,0.5579113410769801,100,0.8818922582642661,50,79.0,0
2020-08-16,-0.012761017050039491,50,1.8567497617547217,0,61.09182099446936,50,0.559655186147922,100,0.8540040063615458,50,82.0,0
2020-08-17,0.011859745241553147,50,1.9191809985584203,0,61.09182099446936,50,0.5616525132020451,100,0.7323752553313817,50,83.0,0
2020-08-18,-0.010135619728796084,50,1.8664776583515572,0,61.09182099446936,50,0.5630712157188169,100,0.9002119053310645,50,82.0,0
2020-08-19,-0.027419843955421668,50,1.824406334704785,0,61.09182099446936,50,0.564452588226881,100,0.843357168535234,50,80.0,0
2020-08-20,-0.019653140697475036,50,1.8424191328161172,0,61.09182099446936,50,0.5657717405845379,100,0.8718478700583709,50,75.0,0
2020-08-21,-0.04276999344081673,50,1.7870376942711894,0,61.09182099446936,50,0.5668670296013294,100,0.9208855577718474,50,81.0,0
2020-08-22,-0.03276308824803848,50,1.8092640082542528,0,61.09182099446936,50,0.5680856025764471,100,0.7856079606665801,50,78.0,0
2020-08-23,-0.034132376280667204,50,1.8044822393849873,0,61.09182099446936,50,0.5692891179033356,100,0.8716052102378058,50,76.0,0
2020-08-24,-0.028019365683235216,50,1.8186129259575456,0,61.09182099446936,50,0.5704588721611725,100,0.8441338409612126,50,78.0,0
2020-08-25,-0.05538839951416144,50,1.7527439032420724,0,61.09182099446936,50,0.5713006060134637,100,0.7432699757461841,50,75.0,0
2020-08-26,-0.04843879237007065,50,1.7681686837191877,0,61.09182099446936,50,0.571814534780689,100,0.8107288002640547,50,76.0,0
2020-08-27,-0.05901094653997618,50,1.7418745492655583,0,61.09182099446936,50,0.572394539117945,100,0.7651877825999172,50,75.0,0
2020-08-28,-0.04592888108048226,50,1.7725853206134434,0,61.09182099446936,50,0.5731786326546805,100,0.9321220058118923,50,74.0,0
