date,price,market_cap,mvrv,miner_revenue,fear_greed
2019-12-28,7306.64330829924,132452581795.07286,1.30991222,13698700.7384132,37.0
2019-12-29,7391.578521391,134006582388.63812,1.32663778,14317659.0176258,37.0
2019-12-30,7229.3971006429,131081294265.51051,1.29751611,15446347.0361434,40.0
2019-12-31,7167.39505464641,129970082372.677,1.28681852,13152944.2201164,38.0
2020-01-01,7170.63186879018,130044373322.33379,1.28743526,15907075.7858818,37.0
2020-01-02,6946.82526914085,125997729470.88753,1.24755453,12576131.2232563,39.0
2020-01-03,7315.3093603156,132696546617.9412,1.31328518,15705586.471209,38.0
2020-01-04,7343.16419438925,133217241900.65343,1.31850725,15650931.3942571,38.0
2020-01-05,7345.53069181765,133275140628.50085,1.31891454,15404396.6232259,39.0
2020-01-06,7765.7977346581,140913446583.57416,1.39343235,13051403.0811154,41.0
2020-01-07,8136.08684190532,147650387097.9029,1.45871525,17646229.3032322,40.0
2020-01-08,8059.69952887201,146278447249.1157,1.44434936,14890476.7245234,51.0
2020-01-09,7817.13609322034,141891415486.24527,1.40023893,15730239.7133437,44.0
2020-01-10,8129.81791992987,147582148237.8166,1.45520178,15541380.5657432,41.0
2020-01-11,8032.00549503215,145822905688.42953,1.43755242,16893865.3907386,50.0
2020-01-12,8164.54999316189,148244692101.63885,1.46084233,15625350.6674988,45.0
2020-01-13,8121.92566762127,147485275164.18643,1.45276596,14633330.0813923,49.0
2020-01-14,8830.16787346581,160362182649.78302,1.57463765,15748081.3734265,56.0
2020-01-15,8811.44820251315,160038851605.64972,1.56868373,16792710.0748656,54.0
2020-01-16,8718.68699801286,158371394895.9236,1.55078627,17478168.636505,55.0
2020-01-17,8912.54190414962,161910403912.36755,1.58368313,17783148.0200682,54.0
2020-01-18,8928.1807565751,162209239871.51685,1.58583813,14834325.0760483,51.0
2020-01-19,8687.35483664524,157850148001.62515,1.54314165,16961771.1248425,53.0
2020-01-20,8636.2587862069,156938136300.68027,1.53413892,16034934.2929324,48.0
2020-01-21,8730.86756019871,158674065182.0027,1.5503965,16708344.241405,49.0
2020-01-22,8647.90047399182,157183091622.76913,1.53544323,17310387.5912493,52.0
2020-01-23,8366.38461396844,152082924891.57297,1.48547764,17169132.3178694,49.0
2020-01-24,8423.39095815313,153135182382.82776,1.49494018,16478219.0489395,40.0
2020-01-25,8344.77456896552,151723062490.33075,1.4807681,17146239.26569,41.0
2020-01-26,8573.87480958504,155903844151.0003,1.52095733,15373871.852787,42.0
2020-01-27,8901.95928486265,161883952905.72916,1.5779271,14226813.8664812,50.0
2020-01-28,9297.3883176505,169091413723.46133,1.64585254,16242549.0084109,54.0
2020-01-29,9311.94754354179,169374825966.0464,1.64528656,18887556.2843298,57.0
2020-01-30,9508.92096493279,172976113948.88013,1.67702648,18922276.3946485,57.0
2020-01-31,9357.28478240795,170234553906.81723,1.64732688,17040641.8640666,55.0
2020-02-01,9381.88602863822,170699826042.5783,1.650978,17858163.3183205,57.0
2020-02-02,9339.38706312098,169943267782.81882,1.64356756,16944231.593907,57.0
2020-02-03,9279.81252051432,168876392941.6707,1.6319591,17467129.7546416,59.0
2020-02-04,9161.62719772063,166740743006.20743,1.61069803,15415016.36326,56.0
2020-02-05,9628.13677586207,175250308848.13208,1.69086813,19130672.8183499,53.0
2020-02-06,9739.2804364699,177289768826.43756,1.70571675,17105098.5956135,61.0
2020-02-07,9800.27939982466,178417196310.33414,1.7097118,17296713.6149433,56.0
2020-02-08,9911.29340841613,180455462436.1386,1.72664271,17511947.9489374,56.0
2020-02-09,10151.0832026885,184840742312.64767,1.76640757,19747647.2563808,56.0
2020-02-10,9872.36187305669,179780570081.514,1.71346985,15671545.1161284,57.0
2020-02-11,10272.2225558738,187081233587.23752,1.7792319,19051941.2100874,52.0
2020-02-12,10360.1352229106,188700718413.703,1.79208365,18763378.4859796,61.0
2020-02-13,10235.4973226184,186448589139.1426,1.76851563,18474198.4419548,65.0
2020-02-14,10361.6156901812,188763431392.39105,1.7883096,17892676.3265022,63.0
2020-02-15,9911.72432700175,180585098507.11847,1.71075719,18294966.9414571,64.0
2020-02-16,9952.04661157218,181337408895.616,1.71695434,17801511.08347,59.0
2020-02-17,9683.0796277031,176455532970.7746,1.67061779,19823862.1987849,49.0
2020-02-18,10195.3037904734,185808950969.89783,1.75425426,19007001.5279857,53.0
2020-02-19,9636.00229865576,175632690004.13687,1.65794069,18406770.3412521,50.0
2020-02-20,9614.03012244302,175247351456.81827,1.65435215,15368284.8740307,44.0
2020-02-21,9701.79750268849,176865876880.39227,1.66881312,18886942.6943443,44.0
2020-02-22,9675.24905756868,176399792167.0473,1.66379813,18051502.9659413,43.0
2020-02-23,9972.84242308591,181843236236.80328,1.71384131,17684305.8236258,46.0
2020-02-24,9648.00788310929,175937259068.28143,1.65765413,17377835.2213733,46.0
2020-02-25,9344.28714009351,170415547339.4431,1.60369037,17822599.4317669,44.0
2020-02-26,8798.88894856809,160483857843.0548,1.51151916,15629013.6810431,41.0
2020-02-27,8779.02948188194,160137770415.14587,1.50901158,16401715.3340557,39.0
2020-02-28,8750.59344599649,159636352746.77155,1.50435395,17412081.0567263,40.0
2020-02-29,8582.09029964933,156577275161.4932,1.47581569,15277906.3501235,38.0
2020-03-01,8541.77389392169,155860614930.0949,1.46928146,19058740.702697,39.0
2020-03-02,8906.21475645821,162527106819.9153,1.53109223,16697791.7547892,38.0
2020-03-03,8768.81061420222,160036426101.82803,1.50704354,17037037.2303219,38.0
2020-03-04,8756.36957218001,159827648015.21225,1.50859699,18948989.9695022,40.0
2020-03-05,9062.61580274693,165435942800.14697,1.56090164,18562608.9764852,41.0
2020-03-06,9147.08505897136,166995631895.5666,1.57478419,18084440.7557398,39.0
2020-03-07,8898.30695675044,162471226444.75668,1.53210003,18200369.580492,38.0
2020-03-08,8109.61454114553,148086770498.23337,1.39731984,17385259.2570763,33.0
2020-03-09,7896.38531987142,144207873678.32483,1.36296685,15003719.0413104,17.0
2020-03-10,7909.92787545295,144468246215.19913,1.3667676,13309094.5286119,16.0
2020-03-11,7939.34133477499,145017268327.98505,1.37532279,11906436.352487,17.0
2020-03-12,4959.31341437756,90594467680.79959,0.87746909,13544827.8769228,14.0
2020-03-13,5627.69238836938,102812902144.09328,1.00230839,8634486.98165652,10.0
2020-03-14,5145.17250642899,94005928118.49551,0.91943052,8986521.2261113,8.0
2020-03-15,5358.61066335476,97913564614.60318,0.9586443,8103100.66412195,12.0
2020-03-16,5012.92738778492,91604630050.69981,0.9005596,7889846.94060429,9.0
2020-03-17,5416.7547106955,98992369512.90936,0.97465625,8477516.57450476,8.0
2020-03-18,5392.48783594389,98555627712.75357,0.97098752,6941254.71929466,11.0
2020-03-19,6203.5516320865,113387305928.47572,1.11612479,7981376.24196957,12.0
2020-03-20,6174.14947603741,112858311337.38544,1.11275432,9446456.6579134,9.0
2020-03-21,6175.83102220924,112898621139.26904,1.11317824,9873966.12841585,9.0
2020-03-22,5830.56097960257,106596093106.52202,1.05120625,9996191.20726949,11.0
2020-03-23,6486.40865733489,118595581239.08948,1.16908967,8912695.38775182,10.0
2020-03-24,6775.05761893629,123884332494.96886,1.21902362,11290318.1081887,12.0
2020-03-25,6689.96901285798,122336150605.96745,1.20405859,8111093.56505244,13.0
2020-03-26,6754.46033606078,123528980419.07896,1.21539093,13691118.2118555,14.0
2020-03-27,6490.79541502046,118719519155.59431,1.168733,13411241.2554212,12.0
2020-03-28,6231.81989023963,113993258453.11453,1.12273873,10989618.9333618,8.0
2020-03-29,5904.85758679135,108023566970.573,1.06488351,11822813.2911171,12.0
2020-03-30,6436.90570017534,117768692186.59364,1.16111925,11637863.3799015,10.0
2020-03-31,6432.3832421391,117698734312.41174,1.16086021,13165642.8313156,12.0
2020-04-01,6643.11000870836,121567284407.78577,1.20232747,12386579.1867395,12.0
2020-04-02,6792.74222209234,124318508345.339,1.2293196,13018917.4093132,14.0
2020-04-03,6751.90255178258,123582214925.00829,1.22207588,11436511.5514712,14.0
2020-04-04,6859.98916867329,125574021300.844,1.24154011,13560678.0014824,12.0
2020-04-05,6790.81247264758,124322577425.2926,1.22896481,14957634.8766792,12.0
2020-04-06,7298.17374517826,133622754419.986,1.31870276,11485342.6768563,12.0
2020-04-07,7187.59333664524,131613224221.5547,1.29919781,15735459.9608062,20.0
2020-04-08,7372.19476399766,135006761796.008,1.33180003,13302461.4215237,21.0
2020-04-09,7299.57918790181,133691006813.91692,1.3184332,14241012.6272215,22.0
2020-04-10,6859.82267475161,125650890516.87971,1.24393645,14368680.593185,15.0
2020-04-11,6883.18222895967,126092446156.63509,1.24828502,13917060.6896329,15.0
2020-04-12,6978.66628661601,127854957413.5737,1.26554137,13349664.7131069,10.0
2020-04-13,6863.57553319696,125761070198.93243,1.24500204,14683700.7327373,11.0
2020-04-14,6875.53850344828,125994705942.76488,1.24727346,14587959.1353395,15.0
2020-04-15,6625.47577510228,121426285928.7838,1.20252464,14558871.7374524,18.0
2020-04-16,7127.79228223261,130646051882.06584,1.29329091,13495677.8347836,13.0
2020-04-17,7081.39519842197,129806876584.3978,1.28483033,11584618.6908067,15.0
2020-04-18,7262.79234360023,133146355855.414,1.31739282,14261973.7785588,18.0
2020-04-19,7150.2442154588,131096633928.62564,1.29699559,13731416.2140145,16.0
2020-04-20,6853.27341478667,125665595004.13223,1.24397211,14513595.7291591,15.0
2020-04-21,6870.42369865576,125992868717.38625,1.2473842,13280755.4956055,17.0
2020-04-22,7123.65691992987,130648436527.64308,1.29301523,11597010.0622321,19.0
2020-04-23,7488.60516528346,137354908752.06412,1.35798226,13203833.9171429,19.0
2020-04-24,7506.44331648159,137695605129.5817,1.3603772,14000287.8021753,20.0
2020-04-25,7537.73820911748,138282481992.70456,1.36573263,13029925.9247904,24.0
2020-04-26,7684.06852168322,140980122465.1078,1.39182404,13360910.3301689,21.0
2020-04-27,7777.49151858562,142707868307.3903,1.40592618,13997087.9010893,28.0
2020-04-28,7769.89969842197,142583524348.09668,1.40416612,15084394.0350117,26.0
2020-04-29,8761.83716954997,160802206508.21957,1.57124906,15737371.4387275,26.0
2020-04-30,8652.4109912332,158808556147.54883,1.54783671,16397343.7651328,44.0
2020-05-01,8855.53525827002,162552358585.9274,1.58149669,17578400.0138616,40.0
2020-05-02,8977.28170537697,164803746448.9257,1.60183196,17019209.5407702,40.0
2020-05-03,8896.7956383986,163344877181.00287,1.58639791,19630255.3423323,45.0
2020-05-04,8881.95430450029,163089932635.14145,1.58241067,17898623.6303281,44.0
2020-05-05,8985.8795993571,165015950017.1822,1.59959352,18282730.7640675,40.0
2020-05-06,9266.8130730567,170192827716.01007,1.64574813,20611754.9554308,42.0
2020-05-07,9993.75317685564,183562058560.50375,1.76246608,18246780.7005844,49.0
2020-05-08,9859.32360461718,181109783310.85468,1.73504927,18271845.620501,55.0
2020-05-09,9577.33892238457,175946177530.54236,1.68527866,17375844.0015605,56.0
2020-05-10,8715.03329322034,160123200654.1847,1.53444392,19252835.575272,48.0
2020-05-11,8591.65288433665,157871609470.3379,1.51427708,17168436.3390022,40.0
2020-05-12,8817.25068112215,162025014405.08948,1.55398556,8950520.33366681,39.0
2020-05-13,9322.99720204559,171325501477.10483,1.64026769,7822621.0542868,41.0
2020-05-14,9801.26948772647,180121529585.91864,1.72149026,8245134.85128987,40.0
2020-05-15,9326.87585891292,171410710236.33826,1.63770129,8969982.47707204,44.0
2020-05-16,9395.4753893045,172678841534.62964,1.64923495,8429266.32745205,41.0
2020-05-17,9682.5324811806,177960818089.3417,1.69855053,7112392.24211133,40.0
2020-05-18,9726.85002209235,178783137073.02304,1.7030904,9800851.10620265,50.0
2020-05-19,9754.20146201052,179292877588.7186,1.70545218,8879553.7575469,50.0
2020-05-20,9515.702550263,174915846484.68948,1.66337697,8810740.96343472,52.0
2020-05-21,9068.80122933957,166708415917.14926,1.58611169,9450405.20057815,49.0
2020-05-22,9161.81503389831,168424610263.70425,1.60231403,7770388.92415917,42.0
2020-05-23,9183.66212507305,168833062758.505,1.60568496,7843058.63019165,40.0
2020-05-24,8806.23065715956,161900721760.6346,1.54008682,7286826.33878152,43.0
2020-05-25,8909.19258153127,163800615663.85913,1.55903037,7689659.79284451,41.0
2020-05-26,8835.13725336061,162445913210.84167,1.54624899,7687822.76814688,39.0
2020-05-27,9169.05743921683,168593394454.69797,1.60359036,9241012.00693874,39.0
2020-05-28,9568.26185300994,175941484285.8252,1.67222784,8457127.38821037,41.0
2020-05-29,9432.41333343074,173450984634.78247,1.64770853,8526743.18954307,48.0
2020-05-30,9691.68049117475,178228052044.65002,1.69215433,9913195.96576446,48.0
2020-05-31,9433.94384663939,173497171389.7032,1.64704955,9542417.4585863,51.0
2020-06-01,10199.1350542373,187578142707.6148,1.77456298,8910754.39107795,50.0
2020-06-02,9512.34653302163,174954690421.54977,1.65555855,8941264.80720643,56.0
2020-06-03,9642.27340035067,177352731439.34332,1.67699652,9081230.36860107,48.0
2020-06-04,9813.36067913501,180508843644.39648,1.70498933,9764314.20040038,54.0
2020-06-05,9641.8916225599,177365595706.9578,1.67491159,11573082.6899895,53.0
2020-06-06,9668.67053857393,177870046318.47617,1.67895972,12477168.3999888,54.0
2020-06-07,9747.58011104617,179331395772.25357,1.69210512,9821022.7645001,54.0
2020-06-08,9769.34236148451,179741658882.79865,1.6929366,10379765.6243221,53.0
2020-06-09,9779.42216566335,179936892008.73267,1.69357425,10182263.0439178,52.0
2020-06-10,9888.44417469316,181952982732.76923,1.71128591,10401186.386667,54.0
2020-06-11,9277.45116931619,170721091857.55527,1.60651966,11473619.1499784,52.0
2020-06-12,9456.16153331385,174019304039.34656,1.63695561,9866334.58133083,38.0
2020-06-13,9461.33379865576,174123830972.77356,1.63756141,9622452.78417518,38.0
2020-06-14,9342.955635301,171955158128.0987,1.61687359,10380781.5378385,40.0
2020-06-15,9441.38321127995,173774840415.629,1.63326898,8280410.59960841,37.0
2020-06-16,9520.09194827586,175232451346.34097,1.64602728,9617963.21008684,39.0
2020-06-17,9448.69356060783,173926399830.38492,1.63347313,8709273.10823802,38.0
2020-06-18,9389.99076639392,172853049353.45227,1.61930293,7714420.95468918,40.0
2020-06-19,9285.99158293396,170946908488.14093,1.601515,8736099.47769752,39.0
2020-06-20,9357.29246446522,172267506962.98328,1.61343538,8238014.00234774,38.0
2020-06-21,9284.76937182934,170940831096.1998,1.6005863,9006615.2058985,37.0
2020-06-22,9684.62018474576,178311094487.316,1.66795041,8923565.20117743,38.0
2020-06-23,9611.72599824664,176978474354.71844,1.65453862,9964641.89522986,41.0
2020-06-24,9292.94354354179,171116880435.0637,1.60043802,8594577.4593605,50.0
2020-06-25,9247.12143249561,170281277784.0368,1.59283584,8504016.54820617,43.0
2020-06-26,9159.43777206312,168676013923.73868,1.57369557,9950436.65769901,40.0
2020-06-27,9002.16561718293,165787526267.54556,1.5467905,8059992.05896448,43.0
2020-06-28,9108.06567457627,167746363406.58917,1.56486434,8666896.61256926,40.0
2020-06-29,9184.24736627703,169157750925.37515,1.57752462,8562734.80271627,41.0
2020-06-30,9143.96758530099,168424268927.21072,1.56990039,8801310.46204946,44.0
2020-07-01,9241.33961239041,170227137442.6157,1.5861884,10124055.9362646,42.0
2020-07-02,9094.38728679135,167529570926.75983,1.56106575,9907317.70423729,42.0
2020-07-03,9066.69069661017,167028603057.3506,1.5561961,9873738.20676215,41.0
2020-07-04,9126.21955493863,168134212097.31125,1.56620843,9203934.10591,40.0
2020-07-05,9079.61401808884,167284838602.93985,1.55815127,9453537.18129459,38.0
2020-07-06,9338.94259117475,172071754943.9324,1.60183713,9573702.5263014,40.0
2020-07-07,9252.15873261251,170482056186.43045,1.58667765,9827305.84595956,43.0
2020-07-08,9434.56795645821,173852067499.54385,1.61561301,9269106.00709557,44.0
2020-07-09,9231.50234751607,170119612182.24487,1.58050888,10324012.452296,44.0
2020-07-10,9285.22101542957,171118891700.69153,1.58940706,9821730.66445103,41.0
2020-07-11,9237.17100818235,170242376319.11676,1.58104284,9308390.99757443,44.0
2020-07-12,9289.09797691408,171208222386.19006,1.58969582,9012154.57131376,41.0
2020-07-13,9236.62250116891,170249528195.09436,1.58057885,8910800.3628078,43.0
2020-07-14,9260.3569868498,170695336818.95126,1.58381858,9003009.80517444,43.0
2020-07-15,9196.72555897136,169530356543.2783,1.57234112,8552242.70922882,44.0
2020-07-16,9132.59231209818,168355901495.54816,1.56130786,8476261.34494985,43.0
2020-07-17,9156.46870976037,168802806794.04153,1.56536628,7439212.40619956,41.0
2020-07-18,9175.90530859147,169168582934.48605,1.56854068,8257260.54422192,44.0
2020-07-19,9218.84231081239,169967724887.16434,1.57544863,8030628.81677879,41.0
2020-07-20,9167.19056750439,169023500679.14856,1.56656719,8809861.14917053,44.0
2020-07-21,9388.57434979544,173112681691.1186,1.6036542,8215338.73446885,44.0
2020-07-22,9531.2574301578,175752143889.948,1.62670582,9764974.36846801,50.0
2020-07-23,9609.16671537113,177196924217.30652,1.6387837,9402091.57921377,55.0
2020-07-24,9548.1007270602,176080450187.27267,1.62771038,10810915.0426475,53.0
2020-07-25,9702.45279047341,178935530196.2443,1.6530963,9515131.31193061,55.0
2020-07-26,9933.90655423729,183213878780.3678,1.69125357,10587041.6037513,55.0
2020-07-27,11046.5083295149,203744198144.59204,1.87222939,11099308.3016979,58.0
2020-07-28,10944.6129789012,201874736728.9706,1.84950049,12037341.111269,76.0
2020-07-29,11115.7712819988,205042054834.9217,1.87484925,12189404.7472878,71.0
2020-07-30,11135.3907261835,205413351537.4421,1.87475515,11301864.6984554,76.0
2020-07-31,11338.1973407949,209165345431.38367,1.90517626,12639960.4220093,75.0
2020-08-01,11797.5821265342,217650107985.90485,1.97908671,11439834.2341845,75.0
2020-08-02,11094.0206841321,204680087352.3437,1.8599879,11205874.8463142,80.0
2020-08-03,11236.0956805377,207312688746.43088,1.87772343,12873862.5784736,75.0
2020-08-04,11202.651909059,206705783553.83923,1.87038652,11438679.0832375,72.0
2020-08-05,11721.4384715956,216287626623.5641,1.95126913,10806917.3916886,75.0
2020-08-06,11769.3091081239,217182425567.12643,1.95155359,13771270.4382111,79.0
2020-08-07,11598.9690585038,214050110955.4352,1.91764781,12898632.9438048,77.0
2020-08-08,11743.0086350088,216718673196.2909,1.93742923,11292366.647165,77.0
2020-08-09,11680.5173661601,215576777624.0283,1.92470744,12105371.3641104,79.0
2020-08-10,11870.3695447107,219090872112.69235,1.95320633,11774383.1865932,78.0
2020-08-11,11392.6440884278,210284480461.0364,1.87194792,12966824.4492047,84.0
2020-08-12,11575.5124736996,213671208433.45825,1.89982911,12684820.6087768,75.0
2020-08-13,11773.4481155465,217335699187.2392,1.92924287,11879252.2971003,75.0
2020-08-14,11774.4082518995,217365712666.77783,1.9265623,13709961.9922364,78.0
2020-08-15,11866.9103613092,219084951477.17447,1.93989709,12537672.5372401,79.0
2020-08-16,11899.6427535944,219700556192.07544,1.94366153,12130221.317492,82.0
2020-08-17,12315.7624166569,227392906120.48355,2.00437877,10390360.2175087,83.0
2020-08-18,11992.6959962595,221438441189.4593,1.95013602,12747409.9454137,82.0
2020-08-19,11736.8490645237,216724493356.56393,1.90751141,11920459.626279147,80.0
2020-08-20,11867.5203439509,219148207449.6477,1.92666487,12309250.391919043,75.0
2020-08-21,11524.6989491525,212828757688.5696,1.86965642,12988330.809193192,81.0
2020-08-22,11682.2891503799,215748935172.86252,1.89433444,11060458.286919411,78.0
2020-08-23,11665.6092735243,215452337487.74313,1.89095764,12250514.724347962,76.0
2020-08-24,11771.4080537405,217417299095.42203,1.90603293,11845489.149642441,78.0
2020-08-25,11358.4543202805,209799151719.14304,1.83853818,10414543.565818902,75.0
2020-08-26,11472.0491204559,211907514133.8888,1.8556766,11345447.778234858,76.0
2020-08-27,11314.6737410286,209009655884.56287,1.82960462,10690122.01226198,75.0
2020-08-28,11527.8830322326,212959896208.12207,1.86186629,13003916.081702596,74.0
2020-08-29,11490.7623477499,212284634016.18933,1.85563351,11257775.012961268,79.0
2020-08-30,11698.9758329632,216140533746.53052,1.88762446,9959939.36462156,75.0
2020-08-31,11678.3482268849,215770383728.23532,1.88187726,12191565.474340877,75.0
2020-09-01,11970.364856166,221177235000.2752,1.92471346,12943722.052071035,75.0
2020-09-02,11414.5209336645,210917142600.07452,1.83478767,12071209.204979686,83.0
2020-09-03,10261.4944095266,189619829718.60855,1.65212902,10387319.325323954,79.0
2020-09-04,10471.9664133255,193517929900.99304,1.68560929,10521917.64225536,40.0
2020-09-05,10128.64358609,187182381369.08316,1.63131545,10426131.583986409,41.0
2020-09-06,10253.2998980129,189495704608.09775,1.65140122,10418304.66587639,41.0
2020-09-07,10367.8783543542,191624618868.97644,1.67005527,12203310.681068864,41.0
2020-09-08,10108.6354501461,186842946951.56564,1.62894233,10676168.86571476,41.0
2020-09-09,10223.1114091175,188968383425.97815,1.64757745,10385265.13427389,38.0
2020-09-10,10334.6307302162,191039959916.77655,1.66531058,11342158.755076,38.0
2020-09-11,10387.0207419638,192017369942.6865,1.67381361,9984827.136857176,41.0
2020-09-12,10436.9778322618,192951979972.30692,1.68190081,11755971.409291402,41.0
2020-09-13,10322.5236148451,190846477252.03787,1.66341746,11038733.637861196,38.0
2020-09-14,10662.719912332,197147876035.17255,1.71735678,12485219.771708764,39.0
2020-09-15,10779.3810249562,199315386280.44415,1.7348274,11329376.27027292,47.0
2020-09-16,10968.3205465809,202819584769.55252,1.76292263,11397006.21477204,43.0
2020-09-17,10936.2927505552,202239512659.74203,1.75667708,12881875.598747488,48.0
2020-09-18,10920.1128439509,201951566927.1664,1.75269523,12027086.744657055,49.0
2020-09-19,11073.7795478083,204803721045.65717,1.77573693,10777756.114914745,48.0
2020-09-20,10921.2180998247,201991869981.6736,1.75066035,10041684.798421945,52.0
2020-09-21,10455.3799623027,193385500705.58487,1.67690819,10351909.518035322,48.0
2020-09-22,10519.8391641146,194586236941.46973,1.68568673,9208013.41541779,39.0
2020-09-23,10233.2995687317,189295175073.38928,1.64062817,10252434.95536237,43.0
2020-09-24,10739.0427094097,198659587209.1956,1.72053475,9928235.838903904,39.0
2020-09-25,10683.6305806546,197645812953.4677,1.71066582,12502201.347978113,46.0
2020-09-26,10742.0304202221,198736273241.69925,1.71935636,10759364.728825692,45.0
2020-09-27,10758.8242899474,199057194328.15533,1.72167524,10713359.143363992,47.0
2020-09-28,10727.3750541204,198483977030.04517,1.71621999,9531618.970526235,43.0
2020-09-29,10841.1427444769,200598525114.73715,1.73140353,10337349.261857346,45.0
2020-09-30,10772.351766803,199336157853.55048,1.71995233,11484361.336782591,49.0
2020-10-01,10606.6173325541,196277557842.57623,1.69356781,9416443.242984341,45.0
2020-10-02,10570.1056777908,195610887017.89536,1.68748627,10232863.851096012,41.0
2020-10-03,10555.7054339567,195354357355.87143,1.68506329,10855303.17414383,40.0
2020-10-04,10665.618622443,197399052168.17535,1.70216949,11055916.218426451,42.0
2020-10-05,10772.6355995909,199389146257.06775,1.71835152,10710768.428353487,42.0
2020-10-06,10596.3735493863,196135347147.1712,1.69012311,10054284.607074086,47.0
2020-10-07,10667.1943941555,197456284574.17596,1.70039927,11193916.28524024,43.0
2020-10-08,10902.5293637054,201823517432.12747,1.73638098,12084850.912867788,46.0
2020-10-09,11074.1036797779,205009453844.92087,1.76179817,10965183.362031737,48.0
2020-10-10,11302.8542864407,209254297811.47684,1.79700041,11127194.8560519,53.0
2020-10-11,11378.2625284629,210660289442.9037,1.80770338,10659930.880493835,55.0
2020-10-12,11548.401556692,213821025341.36935,1.83284911,11515021.100733979,52.0
2020-10-13,11434.9687849211,211732652073.08148,1.81348383,12872175.626639746,56.0
2020-10-14,11417.10811391,211412571561.06912,1.80880169,11605343.496273927,53.0
2020-10-15,11502.5812390415,213006147807.5566,1.82050458,11814116.192273524,56.0
2020-10-16,11338.9871765634,209987678424.63257,1.7940757,11742282.088889891,52.0
2020-10-17,11362.8022174167,210439860963.4369,1.79732641,11674223.51603316,56.0
2020-10-18,11489.6225650497,212797199544.3845,1.81665683,8982105.736832837,55.0
2020-10-19,11745.8119675628,217551213059.644,1.85166488,9776921.35454538,55.0
2020-10-20,11929.4572507306,220963353768.35657,1.87699868,11710523.407490088,56.0
2020-10-21,12848.4906177674,237996587309.02545,2.013415,11562043.137415789,61.0
2020-10-22,12997.4993417884,240767851351.292,2.02018679,13585268.793336762,73.0
2020-10-23,12953.4296969608,239962077749.97925,2.00849858,12640081.09752187,74.0
2020-10-24,13113.8669231444,242946632969.98505,2.02902772,13768787.568247974,73.0
2020-10-25,13041.6410374635,241618117679.51007,2.01568826,10397996.375269836,76.0
2020-10-26,13080.6561698422,242349930927.49588,2.01954164,10435984.482452529,75.0
2020-10-27,13675.5239275278,253379717438.13687,2.10370037,10871089.34394712,61.0
2020-10-28,13290.3288497954,246251140475.4076,2.04049323,11446509.259696554,70.0
2020-10-29,13475.2173007013,249685959749.5563,2.06357066,12458484.387886178,67.0
2020-10-30,13603.2960908825,252068603711.57968,2.0801745,12828892.041338578,74.0
2020-10-31,13807.2336110462,255857310085.0028,2.10747626,13341986.845960088,73.0
2020-11-01,13736.89941128,254564701609.4508,2.09316771,13377441.175498055,72.0
2020-11-02,13595.5647603741,251953637578.66876,2.06586073,10902576.25650482,71.0
2020-11-03,13996.915398597312,259403733547.6545,2.09497527,15826226.373946056,71.0
2020-11-04,14129.148195499703,261868434425.51367,2.10823433,16641138.126188194,74.0
2020-11-05,15606.46683372297,289263271222.87427,2.30749272,20893224.438920554,72.0
2020-11-06,15618.972471361778,289509996782.30493,2.29919169,18889243.164551694,90.0
2020-11-07,14866.356304500296,275573226966.525,2.18711473,16132958.559332216,88.0
2020-11-08,15500.000707188785,287332273623.7841,2.26976446,15148276.024686076,82.0
2020-11-09,15319.819972530682,284009875050.116,2.23751677,20216887.388651714,90.0
2020-11-10,15319.27567621274,284013859076.82196,2.23228692,16459647.090100147,90.0
2020-11-11,15731.241105786092,291666002991.43646,2.28563276,16020485.034676496,86.0
2020-11-12,16289.814897720637,302038563120.44165,2.35643005,17804675.564513773,87.0
2020-11-13,16330.06276797195,302799008120.85767,2.35455292,16032046.443972783,89.0
2020-11-14,16102.010016949156,298584647008.3884,2.317866766319,15597257.884330552,90.0
2020-11-15,15986.7549905903,296462424309.67584,2.29883051,15662707.440931926,86.0
2020-11-16,16743.05393980129,310504166190.32697,2.39979607,17711414.833960325,90.0
2020-11-17,17682.16918702513,327937646387.3307,2.51738625,18324639.99735234,86.0
2020-11-18,17804.690023962594,330228752696.0765,2.51023261,21194109.321156435,91.0
2020-11-19,17818.668662185857,330503275790.76807,2.504430386254,16988027.064900875,94.0
2020-11-20,18663.78185312683,346198155989.3956,2.596127396527,20641618.88821196,86.0
2020-11-21,18706.58933541788,347011959222.6888,2.589987418208,20655875.924064286,91.0
2020-11-22,18482.692631735823,342878718720.17664,2.55377715,20906345.739519313,94.0
2020-11-23,18373.2577597896,340865435612.13654,2.52775968,18011288.3905691,90.0
2020-11-24,19150.251048509646,355296694015.8317,2.61774563,17683648.930801246,88.0
2020-11-25,18748.393713033314,347859153595.5024,2.555478063978,20363512.95999495,94.0
2020-11-26,17113.716871420223,317545276569.07196,2.326869284941,18340061.78604947,93.0
2020-11-27,17101.603018059614,317336964123.96155,2.31953985,17988301.561259545,86.0
2020-11-28,17745.377312448858,329299905495.87573,2.40313103,17630656.51384634,87.0
2020-11-29,18190.866880420806,337583882703.102,2.45853128,18023228.15797287,89.0
2020-11-30,19664.407606662764,364943559264.7621,2.63721867,14684437.13730185,88.0
2020-12-01,18820.60778959673,349301709105.5421,2.51290662,21143567.33429405,95.0
2020-12-02,19214.872229047334,356634805528.82007,2.55197705,18291019.906802543,92.0
2020-12-03,19470.31120806546,361394948313.3676,2.57495934,21762338.78996689,92.0
