date,mvrv_zscore_raw,mvrv_zscore,mvrv_zscore_sell,ma_200w_raw,ma_200w,ma_200w_sell,monthly_rsi_raw,monthly_rsi,monthly_rsi_sell,pi_cycle_raw,pi_cycle,pi_cycle_sell,puell_raw,puell,puell_sell,fear_greed_raw,fear_greed,fear_greed_sell
2018-03-30,-0.27320193616782984,50,0,3.4147035571225444,0,100,72.45856115228585,0,0,0.8887378628230368,100,0,0.9724559235306196,50,0,12.0,100,0
2018-03-31,-0.26590375731278043,50,0,3.45199463012528,0,100,57.96482878975008,50,0,0.8806148520575153,100,0,0.7892629610647542,50,0,16.0,100,0
2018-04-01,-0.2743065024804444,50,0,3.385825446615947,0,100,57.96482878975008,50,0,0.8715347009603827,100,0,0.953889315398055,50,0,16.0,100,0
2018-04-02,-0.25618772298103154,50,0,3.4917352659746954,0,100,57.96482878975008,50,0,0.8621927209905538,100,0,0.9526365034270579,50,0,11.0,100,0
2018-04-03,-0.22582541950107554,50,0,3.6753386001572577,0,100,57.96482878975008,50,0,0.8536514906589603,100,0,1.0420277448624902,50,0,22.0,100,0
2018-04-04,-0.2743407804036812,50,0,3.3509604402779924,0,100,57.96482878975008,50,0,0.8448965278949119,100,0,0.9062697081950258,50,0,22.0,100,0
2018-04-05,-0.2722432173872637,50,0,3.3525335548469664,0,100,57.96482878975008,50,0,0.8354511367970711,100,0,0.9057081671674975,50,0,17.0,100,0
2018-04-06,-0.28583469391946403,50,0,3.2530291125717237,0,100,57.96482878975008,50,0,0.8246786799064405,100,0,0.8038427044357452,50,0,19.0,100,0
2018-04-07,-0.263981199162263,50,0,3.3814332628524015,0,100,57.96482878975008,50,0,0.814308998319153,100,0,1.0693322955760962,50,0,20.0,100,0
2018-04-08,-0.2542058276679415,50,0,3.4344363762662007,0,100,57.96482878975008,50,0,0.8042138633024221,100,0,0.9705045053897526,50,0,17.0,100,0
2018-04-09,-0.2745932554860064,50,0,3.293616021714644,0,100,57.96482878975008,50,0,0.794974848948283,100,0,0.8669083286101028,50,0,21.0,100,0
2018-04-10,-0.2676869234444916,50,0,3.3254820004452763,0,100,57.96482878975008,50,0,0.7866199638942126,100,0,0.9552120482372259,50,0,18.0,100,0
2018-04-11,-0.2576096238223419,50,0,3.3805217002774333,0,100,57.96482878975008,50,0,0.77890317839723,100,0,0.9493064118998691,50,0,20.0,100,0
2018-04-12,-0.183371769302768,50,0,3.837842720692124,0,100,57.96482878975008,50,0,0.7724554943943416,100,0,0.9682154329653777,50,0,18.0,100,0
2018-04-13,-0.18274782021142655,50,0,3.835257707370609,0,100,57.96482878975008,50,0,0.7656457598392298,100,0,1.1175285238829924,50,0,23.0,100,0
2018-04-14,-0.1759792652960277,50,0,3.8676214472464703,0,100,57.96482878975008,50,0,0.7594952277155608,100,0,0.9249298367102753,50,0,,50,0
2018-04-15,-0.15013869380925443,50,0,4.019109327534953,0,100,57.96482878975008,50,0,0.7534668543479782,100,0,1.1358456272431303,50,0,,50,0
2018-04-16,-0.17297915985406445,50,0,3.8669237539660153,0,100,57.96482878975008,50,0,0.74629971887378,100,0,0.9588386618880294,50,0,,50,0
2018-04-17,-0.18509270120311028,50,0,3.780953822469572,0,100,57.96482878975008,50,0,0.739347732931575,100,0,1.1034137990009538,50,0,26.0,50,0
2018-04-18,-0.16395061942376712,50,0,3.902724692146521,0,100,57.96482878975008,50,0,0.7332699391596091,100,0,1.0750656610369134,50,0,24.0,100,0
2018-04-19,-0.15741632132893527,50,0,3.94503683753352,0,100,57.96482878975008,50,0,0.7270857001002375,100,0,1.2158505662548769,50,0,25.0,100,0
2018-04-20,-0.1147377668920992,50,0,4.2033845859538745,0,100,57.96482878975008,50,0,0.7221951632159608,100,0,0.9625427031574182,50,0,26.0,50,0
2018-04-21,-0.11373418817790308,50,0,4.203008729314352,0,100,57.96482878975008,50,0,0.7167215396768927,100,0,1.2050650941483734,50,0,32.0,50,0
2018-04-22,-0.11895158591645304,50,0,4.161772263927654,0,100,57.96482878975008,50,0,0.7115415825221847,100,0,1.1883100787333696,50,0,31.0,50,0
2018-04-23,-0.10983474980817824,50,0,4.211298828132647,0,100,57.96482878975008,50,0,0.7056495175394784,100,0,1.1243495547610103,50,0,28.0,50,0
2018-04-24,-0.05630958602812125,50,0,4.537622040333739,0,100,57.96482878975008,50,0,0.6998960292652213,100,0,1.2531006053654996,50,0,29.0,50,0
2018-04-25,-0.11747875509260633,50,0,4.1515201932531385,0,100,57.96482878975008,50,0,0.693871959267601,100,0,0.9762017467854712,50,0,64.0,0,0
2018-04-26,-0.0880514785378922,50,0,4.330770894108575,0,100,57.96482878975008,50,0,0.6868084245213724,100,0,1.0480999500956207,50,0,47.0,50,0
2018-04-27,-0.10957766132638339,50,0,4.186582880344329,0,100,57.96482878975008,50,0,0.6795801200581469,100,0,1.0864409466172602,50,0,55.0,0,0
2018-04-28,-0.0824379857630768,50,0,4.341978343044585,0,100,57.96482878975008,50,0,0.6731032019234613,100,0,1.0061794856903232,50,0,54.0,0,0
2018-04-29,-0.07852991299223357,50,0,4.354904691542687,0,100,57.96482878975008,50,0,0.6675134570837161,100,0,1.221916166256003,50,0,61.0,0,0
2018-04-30,-0.09197941286581925,50,0,4.264795150931893,0,100,63.345320805328186,50,0,0.6622350704758416,100,0,1.173348505632995,50,0,59.0,0,0
2018-05-01,-0.10421442417082367,50,0,4.180813838380404,0,100,63.345320805328186,50,0,0.6567522464747497,100,0,1.1642794977960165,50,0,56.0,0,0
2018-05-02,-0.09552913770265453,50,0,4.229717595568291,0,100,63.345320805328186,50,0,0.6522984922324618,100,0,1.0527138487099488,50,0,52.0,0,0
2018-05-03,-0.05479316121667325,50,0,4.467541614794908,0,100,63.345320805328186,50,0,0.6477166375260325,100,0,1.1460132541451233,50,0,55.0,0,0
2018-05-04,-0.059833975714306646,50,0,4.429631044735929,0,100,63.345320805328186,50,0,0.6428852407221582,100,0,1.0953158682133586,50,0,56.0,0,0
2018-05-05,-0.05280912353338082,50,0,4.461642135625367,0,100,63.345320805328186,50,0,0.6384844253084221,100,0,1.3145083472461827,50,0,63.0,0,0
2018-05-06,-0.06829260509559987,50,0,4.357465908595033,0,100,63.345320805328186,50,0,0.6340907075796098,100,0,1.060041732479118,50,0,67.0,0,0
2018-05-07,-0.08783102539806047,50,0,4.22944101965145,0,100,63.345320805328186,50,0,0.6309780822596825,100,0,1.1368326907578095,50,0,56.0,0,0
2018-05-08,-0.09746878612455841,50,0,4.160308149157863,0,100,63.345320805328186,50,0,0.6280479361775707,100,0,1.0282552114594503,50,0,62.0,0,0
2018-05-09,-0.09204751832764792,50,0,4.185034174435366,0,100,63.345320805328186,50,0,0.6251490728109638,100,0,1.2104889980668887,50,0,53.0,0,0
2018-05-10,-0.11167043241248092,50,0,4.058971907029696,0,100,63.345320805328186,50,0,0.6220276530526179,100,0,1.188663515421064,50,0,63.0,0,0
2018-05-11,-0.1578985859030533,50,0,3.772094767897635,0,100,63.345320805328186,50,0,0.6178659563938285,100,0,0.8790422245835415,50,0,41.0,50,0
2018-05-12,-0.15282488115379145,50,0,3.79214599162421,0,100,63.345320805328186,50,0,0.614517941869497,100,0,1.1194837103709834,50,0,44.0,50,0
2018-05-13,-0.136852135796623,50,0,3.8760376821187945,0,100,63.345320805328186,50,0,0.6117272476030682,100,0,0.9909292551290672,50,0,40.0,50,0
2018-05-14,-0.1422066411706006,50,0,3.8551188809232886,0,100,63.345320805328186,50,0,0.6088868134908142,100,0,0.9115349845255846,50,0,40.0,50,0
2018-05-15,-0.15601468373912164,50,0,3.764526613184326,0,100,63.345320805328186,50,0,0.6057353853971412,100,0,0.9938949359245028,50,0,40.0,50,0
2018-05-16,-0.16748157823373577,50,0,3.684255111357046,0,100,63.345320805328186,50,0,0.602627630474772,100,0,1.1940873174746913,50,0,32.0,50,0
2018-05-17,-0.1906305699327923,50,0,3.553263735310445,0,100,63.345320805328186,50,0,0.5995108257144687,100,0,0.8818780894928352,50,0,31.0,50,0
2018-05-18,-0.17642179052590087,50,0,3.6251563251398906,0,100,63.345320805328186,50,0,0.5963217997049192,100,0,0.9668137636069852,50,0,37.0,50,0
2018-05-19,-0.17685563266442378,50,0,3.6149285790871835,0,100,63.345320805328186,50,0,0.5929834473696655,100,0,0.9882726230864338,50,0,31.0,50,0
2018-05-20,-0.15569767786949096,50,0,3.7295581353046487,0,100,63.345320805328186,50,0,0.5900511620344214,100,0,0.9310456121545219,50,0,32.0,50,0
2018-05-21,-0.1644331233915252,50,0,3.6711836325177667,0,100,63.345320805328186,50,0,0.5878299298268317,100,0,1.0538891647729824,50,0,41.0,50,0
2018-05-22,-0.19351047136482563,50,0,3.4921733579249516,0,100,63.345320805328186,50,0,0.5854581676261872,100,0,0.9613850977527046,50,0,30.0,50,0
2018-05-23,-0.22965051600177305,50,0,3.2728999920838726,0,100,63.345320805328186,50,0,0.5834801051221793,100,0,0.9712427621350753,50,0,26.0,50,0
2018-05-24,-0.22552660349056777,50,0,3.2895989314753638,0,100,63.345320805328186,50,0,0.5817025327967421,100,0,0.8420483543664464,50,0,27.0,50,0
2018-05-25,-0.23638472401610666,50,0,3.217545682687423,0,100,63.345320805328186,50,0,0.57966901147542,100,0,1.0122149548270807,50,0,25.0,100,0
2018-05-26,-0.24364771200607183,50,0,3.168015227057924,0,100,63.345320805328186,50,0,0.5781541355791073,100,0,0.9378987159925398,50,0,23.0,100,0
2018-05-27,-0.24249400913446137,50,0,3.1665580586869986,0,100,63.345320805328186,50,0,0.5774936809351229,100,0,0.9247340989576006,50,0,19.0,100,0
2018-05-28,-0.2589166725217087,50,0,3.062287073287978,0,100,63.345320805328186,50,0,0.5761555398472511,100,0,0.8772200049700865,50,0,22.0,100,0
2018-05-29,-0.2325781906663098,50,0,3.2031500071055317,0,100,63.345320805328186,50,0,0.5750273532212461,100,0,0.7730591255118188,50,0,16.0,100,0
2018-05-30,-0.2383560008011297,50,0,3.1626026664586586,0,100,63.345320805328186,50,0,0.5734658396999968,100,0,0.9929332276575531,50,0,38.0,50,0
2018-05-31,-0.2301414880123572,50,0,3.2004725993823238,0,100,57.34742559837923,50,0,0.5716813115525737,100,0,0.9785445937605489,50,0,25.0,100,0
2018-06-01,-0.22675364602393294,50,0,3.211262498219118,0,100,57.34742559837923,50,0,0.5700097616902815,100,0,0.9375163085171413,50,0,24.0,100,0
2018-06-02,-0.21780204021751015,50,0,3.254491303886567,0,100,57.34742559837923,50,0,0.5686808377374629,100,0,0.8699494880217203,50,0,27.0,50,0
2018-06-03,-0.21297635945187665,50,0,3.2749728372971267,0,100,57.34742559837923,50,0,0.5668750158526007,100,0,0.9660670394631146,50,0,40.0,50,0
2018-06-04,-0.22907167841025947,50,0,3.1766835386389,0,100,57.34742559837923,50,0,0.5652369325569893,100,0,1.042715210920608,50,0,41.0,50,0
2018-06-05,-0.2192558980810048,50,0,3.222643442230258,0,100,57.34742559837923,50,0,0.5631302782279961,100,0,0.9829901522004362,50,0,26.0,50,0
2018-06-06,-0.21616784590772573,50,0,3.2325111055451554,0,100,57.34742559837923,50,0,0.5606536394852119,100,0,0.8524062571097291,50,0,42.0,50,0
2018-06-07,-0.21488083729629287,50,0,3.2320157372307365,0,100,57.34742559837923,50,0,0.5581535601927019,100,0,0.8271017136348151,50,0,38.0,50,0
2018-06-08,-0.21787561927290497,50,0,3.206948167869949,0,100,57.34742559837923,50,0,0.5551253076213835,100,0,0.8377926832960448,50,0,40.0,50,0
2018-06-09,-0.22272022430865873,50,0,3.172357733358429,0,100,57.34742559837923,50,0,0.5524253802096124,100,0,0.828760154244667,50,0,39.0,50,0
2018-06-10,-0.2834459876615777,50,0,2.826469859524419,0,100,57.34742559837923,50,0,0.5490181910181617,100,0,0.6894211421247449,50,0,24.0,100,0
2018-06-11,-0.2745235919367578,50,0,2.8649706984737477,0,100,57.34742559837923,50,0,0.5455853047708691,100,0,0.7094290824027945,50,0,15.0,100,0
2018-06-12,-0.2984341232073829,50,0,2.7251192173978303,0,100,57.34742559837923,50,0,0.5425163639882112,100,0,0.743411580056516,50,0,19.0,100,0
2018-06-13,-0.3137112190492614,50,0,2.628669640198761,0,100,57.34742559837923,50,0,0.5397141152284317,100,0,0.7048353543660436,50,0,19.0,100,0
2018-06-14,-0.2884252698786849,50,0,2.7583791843422216,0,100,57.34742559837923,50,0,0.5368761475560916,100,0,0.7413136286396851,50,0,17.0,100,0
2018-06-15,-0.30557926866366375,50,0,2.6579855306928994,0,100,57.34742559837923,50,0,0.5342137098251298,100,0,0.7766495539765551,50,0,26.0,50,0
2018-06-16,-0.29803747634848954,50,0,2.69293606275318,0,100,57.34742559837923,50,0,0.5316353707923172,100,0,0.7948276581408523,50,0,22.0,100,0
2018-06-17,-0.30121478177430633,50,0,2.6697297301449123,0,100,57.34742559837923,50,0,0.5286616725984146,100,0,0.7786392477343015,50,0,23.0,100,0
2018-06-18,-0.2813976504695811,50,0,2.769382817144849,0,100,57.34742559837923,50,0,0.5256037388643122,100,0,0.7907274147072141,50,0,27.0,50,0
2018-06-19,-0.27893157137573343,50,0,2.7761211153382224,0,100,57.34742559837923,50,0,0.5227733968992825,100,0,0.7956567572998616,50,0,32.0,50,0
2018-06-20,-0.27707112167348596,50,0,2.7795489324679044,0,100,57.34742559837923,50,0,0.5196091387333439,100,0,0.8479613884402649,50,0,34.0,50,0
2018-06-21,-0.2797350088918264,50,0,2.7610014816629147,0,100,57.34742559837923,50,0,0.5163893379494637,100,0,0.8658314785234319,50,0,37.0,50,0
2018-06-22,-0.3298575085653739,50,0,2.4854758937702512,0,0,57.34742559837923,50,0,0.5126713197625525,100,0,0.7277786627508784,50,0,28.0,50,0
2018-06-23,-0.3206425454098029,50,0,2.5282969532532555,0,100,57.34742559837923,50,0,0.508996595104051,100,0,0.7634593429189698,50,0,17.0,100,0
2018-06-24,-0.32235050136335164,50,0,2.5127943719412524,0,100,57.34742559837923,50,0,0.5052678267831535,100,0,0.7841031300639392,50,0,15.0,100,0
2018-06-25,-0.31446462735210756,50,0,2.5481968362254404,0,100,57.34742559837923,50,0,0.5020421399911882,100,0,0.7283666766040836,50,0,16.0,100,0
2018-06-26,-0.3255174357697801,50,0,2.483991398046293,0,0,57.34742559837923,50,0,0.4992065429543748,100,0,0.6699750025776464,50,0,21.0,100,0
2018-06-27,-0.31814364098463593,50,0,2.4974458032820275,0,0,57.34742559837923,50,0,0.4967288917627393,100,0,0.5467715504548162,50,0,18.0,100,0
2018-06-28,-0.33934074678351184,50,0,2.3796144967450985,0,0,57.34742559837923,50,0,0.4941732210816716,100,0,0.7213611571763726,50,0,20.0,100,0
2018-06-29,-0.3107036437142254,50,0,2.5225812819137046,0,100,57.34742559837923,50,0,0.4920189810451887,100,0,0.6625597987402259,50,0,16.0,100,0
2018-06-30,-0.29846063098111697,50,0,2.5808915279910813,0,100,53.88367587161657,50,0,0.48948232807256215,100,0,0.6580733760783081,50,0,22.0,100,0
2018-07-01,-0.29842361423233754,50,0,2.5707949900048184,0,100,53.88367587161657,50,0,0.4871399024099574,100,0,0.6908681447152376,50,0,27.0,50,0
2018-07-02,-0.2790580117928621,50,0,2.6658791235724126,0,100,53.88367587161657,50,0,0.4849463785710248,100,0,0.6738831789998927,50,0,27.0,50,0
2018-07-03,-0.2873920712734343,50,0,2.616937715133795,0,100,53.88367587161657,50,0,0.48325776771541773,100,0,0.5729633558467474,50,0,31.0,50,0
2018-07-04,-0.281069291660886,50,0,2.6449225039572504,0,100,53.88367587161657,50,0,0.48157169427743485,100,0,0.6530419674722341,50,0,33.0,50,0
2018-07-05,-0.28436875276342694,50,0,2.6226672586875392,0,100,53.88367587161657,50,0,0.4799095498041154,100,0,0.657988313931271,50,0,37.0,50,0
2018-07-06,-0.27894488409663065,50,0,2.6433771201605682,0,100,53.88367587161657,50,0,0.47852590508435566,100,0,0.7711381249428826,50,0,34.0,50,0
2018-07-07,-0.26792107071203686,50,0,2.694396016083568,0,100,53.88367587161657,50,0,0.47705661851206554,100,0,0.7621775333130586,50,0,34.0,50,0
2018-07-08,-0.2700008090460705,50,0,2.676465070296425,0,100,53.88367587161657,50,0,0.4753721465492088,100,0,0.7800844703557417,50,0,38.0,50,0
2018-07-09,-0.2731121067475484,50,0,2.6554497411143845,0,100,53.88367587161657,50,0,0.47347760502411945,100,0,0.662446089675208,50,0,39.0,50,0
2018-07-10,-0.30067987088697845,50,0,2.5098461106386454,0,100,53.88367587161657,50,0,0.4714264959553213,100,0,0.7287939719486769,50,0,37.0,50,0
2018-07-11,-0.29482891990885063,50,0,2.533005821443773,0,100,53.88367587161657,50,0,0.4694952018553074,100,0,0.6307924766528545,50,0,29.0,50,0
2018-07-12,-0.31156515244686234,50,0,2.4422881444295492,0,0,53.88367587161657,50,0,0.4674737122817148,100,0,0.643768187133705,50,0,33.0,50,0
2018-07-13,-0.3070990206409563,50,0,2.457930522341277,0,0,53.88367587161657,50,0,0.46558632185874826,100,0,0.6623756569551948,50,0,29.0,50,0
2018-07-14,-0.3032663974419155,50,0,2.4721522228143815,0,0,53.88367587161657,50,0,0.4638012888851791,100,0,0.5974506408337181,50,0,29.0,50,0
2018-07-15,-0.2959071448060233,50,0,2.504555233412592,0,100,53.88367587161657,50,0,0.4622122242528548,100,0,0.6138674838065445,50,0,32.0,50,0
2018-07-16,-0.26715047475734055,50,0,2.643216126558651,0,100,53.88367587161657,50,0,0.4609707840713928,100,0,0.565079357262408,50,0,36.0,50,0
2018-07-17,-0.21950997588346233,50,0,2.8778445519965294,0,100,53.88367587161657,50,0,0.4598954867775415,100,0,0.8065384949462318,50,0,39.0,50,0
2018-07-18,-0.21532843442531918,50,0,2.8940171257976446,0,100,53.88367587161657,50,0,0.4592920810473458,100,0,0.9726372436767196,50,0,42.0,50,0
2018-07-19,-0.20851711325626085,50,0,2.9239507206787234,0,100,53.88367587161657,50,0,0.4588933361115477,100,0,0.9081717152923681,50,0,44.0,50,0
2018-07-20,-0.2196883931231127,50,0,2.8636630160600838,0,100,53.88367587161657,50,0,0.45840356370372237,100,0,0.819772255160387,50,0,47.0,50,0
2018-07-21,-0.2133246528530034,50,0,2.89057395909067,0,100,53.88367587161657,50,0,0.4580717743612643,100,0,0.7284394330378823,50,0,43.0,50,0
2018-07-22,-0.21434054208082404,50,0,2.8806339720674514,0,100,53.88367587161657,50,0,0.4576107179211301,100,0,0.9847051004927186,50,0,46.0,50,0
2018-07-23,-0.18984857234879965,50,0,2.9978180410710746,0,100,53.88367587161657,50,0,0.4570880297719057,100,0,0.9211167865262269,50,0,44.0,50,0
2018-07-24,-0.1372558062214636,50,0,3.2553821781253043,0,100,53.88367587161657,50,0,0.45718350732713486,100,0,0.9139206426968212,50,0,49.0,50,0
2018-07-25,-0.153267398268626,50,0,3.1729950382138377,0,100,53.88367587161657,50,0,0.45718148482648996,100,0,1.0413858605126534,50,0,54.0,0,0
2018-07-26,-0.1759688090687335,50,0,3.0549504124316975,0,100,53.88367587161657,50,0,0.45718430922206027,100,0,0.9709744641478099,50,0,53.0,0,0
2018-07-27,-0.15603262203204654,50,0,3.148511700427349,0,100,53.88367587161657,50,0,0.4571726884626394,100,0,0.9711689642754842,50,0,47.0,50,0
2018-07-28,-0.15505058063041444,50,0,3.148152990044719,0,100,53.88367587161657,50,0,0.45713370984168455,100,0,0.8602377646092733,50,0,54.0,0,0
2018-07-29,-0.1525607325883754,50,0,3.1564316436522115,0,100,53.88367587161657,50,0,0.45728740322545214,100,0,0.9928960444334018,50,0,54.0,0,0
2018-07-30,-0.15734021038148324,50,0,3.1275933080324365,0,100,53.88367587161657,50,0,0.45741319532636354,100,0,0.7719922727475182,50,0,53.0,0,0
2018-07-31,-0.19235263793854487,50,0,2.950708618655206,0,100,57.28280684362722,50,0,0.45727648341277427,100,0,0.820955041720602,50,0,48.0,50,0
2018-08-01,-0.2023082444411732,50,0,2.8959516625196287,0,100,57.28280684362722,50,0,0.45660708173995623,100,0,0.7987892921358639,50,0,39.0,50,0
2018-08-02,-0.20635974646254857,50,0,2.8697620324631585,0,100,57.28280684362722,50,0,0.4559019029496444,100,0,0.8271583977476956,50,0,39.0,50,0
2018-08-03,-0.2163085485052731,50,0,2.8143922612552514,0,100,57.28280684362722,50,0,0.4550703181839432,100,0,0.8622622253036079,50,0,36.0,50,0
2018-08-04,-0.24798947678722305,50,0,2.6542222046108543,0,100,57.28280684362722,50,0,0.4539125149292506,100,0,0.8905654446911103,50,0,31.0,50,0
2018-08-05,-0.24554032566398892,50,0,2.6605258632800663,0,100,57.28280684362722,50,0,0.452914797288327,100,0,0.7879948155628493,50,0,23.0,100,0
2018-08-06,-0.25305904286677594,50,0,2.6174138679931422,0,100,57.28280684362722,50,0,0.45195119697478425,100,0,0.6388616826460819,50,0,25.0,100,0
2018-08-07,-0.26894127714041666,50,0,2.534706581620102,0,100,57.28280684362722,50,0,0.450775866173365,100,0,0.7450135683803563,50,0,25.0,100,0
2018-08-08,-0.3041169386998237,50,0,2.3593229581662656,0,0,57.28280684362722,50,0,0.44938113385071976,100,0,0.7140793847493613,50,0,23.0,100,0
2018-08-09,-0.2805604868528793,50,0,2.464651977201187,0,0,57.28280684362722,50,0,0.4478242719148232,100,0,0.6635277700552921,50,0,19.0,100,0
2018-08-10,-0.3134867124476265,50,0,2.302356654957323,0,0,57.28280684362722,50,0,0.44609959172212427,100,0,0.7906897753860533,50,0,21.0,100,0
2018-08-11,-0.29903774412691847,50,0,2.3653743980121194,0,0,57.28280684362722,50,0,0.4444767869106324,100,0,0.7352409293634818,50,0,18.0,100,0
2018-08-12,-0.29878525281451607,50,0,2.3619749966934194,0,0,57.28280684362722,50,0,0.44278780196392664,100,0,0.67538761382074,50,0,18.0,100,0
2018-08-13,-0.3024857672419345,50,0,2.340033000047709,0,0,57.28280684362722,50,0,0.4407035696108652,100,0,0.6688968825702367,50,0,21.0,100,0
2018-08-14,-0.30815351310761147,50,0,2.306217528138153,0,0,57.28280684362722,50,0,0.43904734225107167,100,0,0.5744901176432547,50,0,16.0,100,0
2018-08-15,-0.3008097196203381,50,0,2.3344032214583703,0,0,57.28280684362722,50,0,0.4372060902023828,100,0,0.7190754729249259,50,0,18.0,100,0
2018-08-16,-0.29906770484959605,50,0,2.3383745492129897,0,0,57.28280684362722,50,0,0.4355479681281576,100,0,0.6942475384339695,50,0,21.0,100,0
2018-08-17,-0.2775792123580919,50,0,2.4356061855920133,0,0,57.28280684362722,50,0,0.4338309417907727,100,0,0.6820362981551468,50,0,19.0,100,0
2018-08-18,-0.2904730714781309,50,0,2.3710461323875944,0,0,57.28280684362722,50,0,0.43197642248054685,100,0,0.7221342455135057,50,0,24.0,100,0
2018-08-19,-0.28335250241638654,50,0,2.401044503313396,0,0,57.28280684362722,50,0,0.4302530527828073,100,0,0.649610252904039,50,0,27.0,50,0
2018-08-20,-0.3004776928141754,50,0,2.3168826516729863,0,0,57.28280684362722,50,0,0.4284946786408657,100,0,0.6898604850042361,50,0,26.0,50,0
2018-08-21,-0.2845807135153166,50,0,2.386963487104613,0,0,57.28280684362722,50,0,0.4267573312763727,100,0,0.6554131520320521,50,0,19.0,100,0
2018-08-22,-0.29313974621224587,50,0,2.343420060973271,0,0,57.28280684362722,50,0,0.4247130994706067,100,0,0.7514066555957619,50,0,21.0,100,0
2018-08-23,-0.2811868623407756,50,0,2.3952813787901364,0,0,57.28280684362722,50,0,0.4227624185704594,100,0,0.6604178712398144,50,0,18.0,100,0
2018-08-24,-0.2668878721067863,50,0,2.4578399965533393,0,0,57.28280684362722,50,0,0.42079111228610344,100,0,0.6679443765155783,50,0,19.0,100,0
2018-08-25,-0.26345463864970087,50,0,2.4712015215266088,0,0,57.28280684362722,50,0,0.41894612183094426,100,0,0.6252156139292478,50,0,22.0,100,0
2018-08-26,-0.268100705207484,50,0,2.446786233350407,0,0,57.28280684362722,50,0,0.4172071313084725,100,0,0.8053836576940003,50,0,19.0,100,0
2018-08-27,-0.25662010035507904,50,0,2.497154824190215,0,0,57.28280684362722,50,0,0.415589138642025,100,0,0.8745581211971614,50,0,18.0,100,0
2018-08-28,-0.23702281761980645,50,0,2.585285893043346,0,100,57.28280684362722,50,0,0.41402341844078216,100,0,0.7436264091485283,50,0,19.0,100,0
2018-08-29,-0.242389361653614,50,0,2.559118519931136,0,100,57.28280684362722,50,0,0.4125339219930921,100,0,0.6757807181906409,50,0,19.0,100,0
2018-08-30,-0.247710684634572,50,0,2.530580023901727,0,100,57.28280684362722,50,0,0.41125877386709825,100,0,0.7351926226410357,50,0,22.0,100,0
2018-08-31,-0.24310667832208627,50,0,2.5472914330099474,0,100,55.01768777342329,50,0,0.4100364040260456,100,0,0.745346491600289,50,0,17.0,100,0
2018-09-01,-0.2300518736405998,50,0,2.6032911258062685,0,100,55.01768777342329,50,0,0.4087731649510019,100,0,0.7361245779128005,50,0,21.0,100,0
2018-09-02,-0.22276240222201651,50,0,2.6326898129576586,0,100,55.01768777342329,50,0,0.40756253302939277,100,0,0.7143201756493082,50,0,18.0,100,0
2018-09-03,-0.2251299282290392,50,0,2.617458053717555,0,100,55.01768777342329,50,0,0.4064886896645963,100,0,0.7178487468828001,50,0,19.0,100,0
2018-09-04,-0.2173449931259817,50,0,2.649210320080615,0,100,55.01768777342329,50,0,0.405519656331097,100,0,0.6352745956125178,50,0,26.0,50,0
2018-09-05,-0.2617142428291685,50,0,2.4407088178102594,0,0,55.01768777342329,50,0,0.40447312935682866,100,0,0.6506956170037951,50,0,17.0,100,0
2018-09-06,-0.285120310837462,50,0,2.3282032201525205,0,0,55.01768777342329,50,0,0.40317864582137936,100,0,0.6649311978091621,50,0,14.0,100,0
2018-09-07,-0.2910284687805182,50,0,2.296132674135725,0,0,55.01768777342329,50,0,0.40185791801477183,100,0,0.6828266919019151,50,0,17.0,100,0
2018-09-08,-0.3082924222816183,50,0,2.213690766964798,0,0,55.01768777342329,50,0,0.4003276849013696,100,0,0.6537588655705567,50,0,18.0,100,0
2018-09-09,-0.30317425929313946,50,0,2.232319269165091,0,0,55.01768777342329,50,0,0.3988694894373957,100,0,0.7094134508325473,50,0,13.0,100,0
2018-09-10,-0.29924579343018126,50,0,2.2454045890217005,0,0,55.01768777342329,50,0,0.39766673607016095,100,0,0.5903198915963335,50,0,15.0,100,0
2018-09-11,-0.3000944195389692,50,0,2.2359869629504328,0,0,55.01768777342329,50,0,0.39670834331549204,100,0,0.6094233514515296,50,0,18.0,100,0
2018-09-12,-0.2958897826808422,50,0,2.2500975942877073,0,0,55.01768777342329,50,0,0.3957835270647021,100,0,0.7294287944636413,50,0,14.0,100,0
2018-09-13,-0.28221163347839334,50,0,2.3046420410033353,0,0,55.01768777342329,50,0,0.39499886315634547,100,0,0.6517868938458237,50,0,20.0,100,0
2018-09-14,-0.28186337253742116,50,0,2.302425507024752,0,0,55.01768777342329,50,0,0.3942639652998446,100,0,0.5967256308333565,50,0,23.0,100,0
2018-09-15,-0.2794665634134478,50,0,2.30927892806084,0,0,55.01768777342329,50,0,0.3935587049132859,100,0,0.6223665883392708,50,0,24.0,100,0
2018-09-16,-0.2815608438967333,50,0,2.2962611017480805,0,0,55.01768777342329,50,0,0.3929678777852611,100,0,0.6225515820483402,50,0,28.0,50,0
2018-09-17,-0.30036740943898904,50,0,2.2085895203671524,0,0,55.01768777342329,50,0,0.39210836774708846,100,0,0.5886051243608089,50,0,25.0,100,0
2018-09-18,-0.2937029988720416,50,0,2.2340793217990953,0,0,55.01768777342329,50,0,0.39131220383562976,100,0,0.6183742810955188,50,0,21.0,100,0
2018-09-19,-0.29010588220951916,50,0,2.246048254584396,0,0,55.01768777342329,50,0,0.3904687844408722,100,0,0.72307696615097,50,0,24.0,100,0
